PaymentID,TransactionID,PaymentDate,PaymentMethod
79732,847930,2022-04-29,Debit Card
42947,755111,2022-09-30,Bank Transfer
47605,847738,2023-10-23,Credit Card
11445,308339,2022-04-27,Bank Transfer
52107,44503,2023-09-04,Gift Card
17779,893403,2021-12-29,Bank Transfer
20658,466704,2022-08-03,Gift Card
55142,168010,2022-02-03,PayPal
90737,819320,2022-03-15,Debit Card
92635,844826,2023-09-30,Bank Transfer
64986,308758,2022-12-25,Gift Card
79094,881317,2023-09-24,PayPal
86112,42659,2021-12-15,Bank Transfer
40256,790316,2022-04-22,PayPal
47562,46851,2023-02-20,Bank Transfer
12289,876626,2023-02-14,Gift Card
27009,621933,2023-03-05,Bank Transfer
98741,691579,2023-02-24,Bank Transfer
82971,114720,2023-05-27,PayPal
12476,257584,2022-07-17,Credit Card
77148,452710,2023-12-25,Credit Card
18226,707121,2022-10-21,Bank Transfer
9200,462026,2023-03-14,Gift Card
63913,560468,2023-09-14,Bank Transfer
90879,689285,2023-12-21,Gift Card
90413,348977,2021-12-05,PayPal
66852,52314,2022-09-04,Credit Card
50040,744146,2022-10-05,Bank Transfer
13052,548352,2023-05-14,PayPal
16604,453214,2022-04-05,PayPal
95295,92306,2023-11-23,Credit Card
60274,924310,2023-05-24,PayPal
36579,454888,2022-03-02,Bank Transfer
25331,381434,2021-11-21,Credit Card
1786,89681,2023-10-13,Credit Card
48219,454719,2023-09-26,Bank Transfer
79110,445677,2022-02-08,Credit Card
35844,636339,2023-04-01,PayPal
76723,621840,2022-12-28,PayPal
56653,501804,2022-05-20,Bank Transfer
32835,921890,2022-09-03,Bank Transfer
33693,383076,2023-08-22,Debit Card
67316,853400,2023-02-21,Bank Transfer
96348,754277,2022-09-21,Bank Transfer
87333,373219,2022-01-03,Credit Card
89035,720283,2023-03-03,Bank Transfer
44101,721462,2022-06-29,Bank Transfer
80745,201941,2022-01-06,Debit Card
86111,812623,2022-12-28,Gift Card
17350,653562,2022-05-15,Debit Card
73576,904250,2022-12-11,Bank Transfer
45740,477803,2022-11-01,PayPal
10953,867426,2022-05-09,PayPal
37810,44259,2022-05-20,PayPal
17468,839487,2022-01-25,PayPal
32408,319611,2023-12-25,Gift Card
63259,149563,2023-01-26,Gift Card
22256,888562,2022-01-01,Bank Transfer
78286,389192,2023-10-06,Bank Transfer
85638,300813,2023-10-23,Credit Card
70187,296046,2022-11-02,Bank Transfer
96969,203619,2022-07-22,Credit Card
32009,6451,2023-01-28,Gift Card
86956,478383,2022-05-17,Gift Card
25542,566914,2022-12-10,Debit Card
80397,56982,2021-11-16,Credit Card
4126,460732,2023-10-05,PayPal
42992,719065,2023-01-30,PayPal
15158,191551,2022-04-24,Bank Transfer
52389,878188,2022-08-09,Credit Card
43138,488890,2023-09-07,Gift Card
93087,838092,2022-05-11,Bank Transfer
17261,985768,2022-02-15,Credit Card
55584,364381,2022-07-19,Gift Card
44999,512192,2023-03-22,Credit Card
87023,475000,2022-10-14,Debit Card
56428,241889,2022-11-09,Debit Card
42045,978896,2022-03-11,Gift Card
74856,737328,2023-08-29,PayPal
74076,571464,2022-08-18,Gift Card
49645,710140,2023-08-31,Bank Transfer
15470,992668,2023-05-24,Bank Transfer
42380,3597,2022-10-11,PayPal
19675,436362,2021-12-17,PayPal
78385,586462,2023-03-21,Credit Card
93072,287706,2023-07-18,PayPal
66892,565777,2023-01-03,Gift Card
12097,981694,2023-06-24,Bank Transfer
65947,251891,2023-02-15,PayPal
70549,836311,2022-06-12,Debit Card
68518,763499,2023-01-05,Debit Card
71940,578108,2022-07-12,Credit Card
73108,643719,2022-05-20,Gift Card
32422,929492,2022-10-04,Bank Transfer
15433,941580,2023-02-13,Credit Card
97541,435568,2022-08-12,Debit Card
81754,21870,2023-06-10,Bank Transfer
48701,28099,2022-09-01,Debit Card
86820,267002,2022-09-02,Bank Transfer
70888,182891,2022-11-17,Gift Card
41431,734341,2023-09-26,Gift Card
88877,749643,2021-11-24,Credit Card
2289,464592,2023-04-13,PayPal
7270,982854,2023-01-21,Bank Transfer
42833,115843,2022-04-16,Bank Transfer
72559,265126,2023-01-04,Credit Card
86603,698331,2023-01-05,Credit Card
20266,604168,2023-06-11,Bank Transfer
91541,280190,2022-09-17,Bank Transfer
64231,660089,2023-02-24,Gift Card
62739,379944,2022-05-30,PayPal
40766,551110,2021-12-04,Bank Transfer
82905,174406,2023-09-12,PayPal
72314,405240,2022-03-05,Gift Card
29300,488856,2022-08-29,Debit Card
72482,624471,2023-01-19,Debit Card
32955,750537,2021-12-22,Credit Card
76095,359315,2022-10-22,Bank Transfer
21424,493215,2023-07-20,PayPal
90759,600682,2022-02-19,Gift Card
88983,505923,2022-01-05,Credit Card
73686,491640,2022-02-16,Credit Card
64045,12228,2022-11-27,Gift Card
94823,867262,2022-02-16,Debit Card
21606,687965,2023-12-22,PayPal
86016,530059,2023-01-18,Bank Transfer
64444,514884,2023-03-21,Credit Card
89478,48515,2022-01-28,Gift Card
54264,386117,2023-08-06,Bank Transfer
13297,561690,2023-06-26,PayPal
79248,830670,2022-01-01,Credit Card
53146,325731,2022-12-26,PayPal
10994,907368,2022-09-01,Gift Card
92940,874387,2022-04-21,PayPal
96458,808377,2022-02-05,Credit Card
72738,210269,2023-09-25,Credit Card
55737,35368,2022-01-18,Bank Transfer
45338,59794,2023-03-05,Bank Transfer
25482,184959,2022-04-19,Debit Card
58271,686853,2022-08-26,Debit Card
53044,435965,2023-06-28,PayPal
86371,718498,2021-11-20,Gift Card
49624,575366,2022-06-21,Bank Transfer
64099,584112,2023-05-20,Bank Transfer
91843,377437,2023-02-19,Credit Card
77881,224445,2022-04-30,Credit Card
76938,301993,2022-05-10,Debit Card
99001,995907,2023-06-01,Gift Card
15078,105962,2022-07-13,Gift Card
63278,583207,2022-01-15,Debit Card
91587,616214,2023-11-21,PayPal
17904,357972,2023-06-09,PayPal
45265,825604,2023-07-16,Credit Card
51392,936573,2023-04-08,PayPal
30306,194217,2023-03-16,Gift Card
10454,448415,2022-01-05,PayPal
54964,61862,2023-09-30,PayPal
81409,592469,2022-02-01,Debit Card
48499,307718,2022-12-31,Credit Card
56395,558179,2023-06-23,Debit Card
30125,704950,2023-11-19,Credit Card
89581,335685,2022-08-14,Gift Card
83268,599422,2022-12-09,Credit Card
29157,361405,2022-04-04,Bank Transfer
23640,604548,2023-12-09,Bank Transfer
20983,273474,2022-11-09,Gift Card
19049,800813,2022-08-15,Gift Card
8656,85073,2022-01-02,Bank Transfer
42986,840453,2022-06-04,PayPal
30227,742129,2022-06-15,Debit Card
24894,349331,2022-11-16,Debit Card
95191,951778,2023-06-26,Debit Card
93158,948655,2023-11-22,Debit Card
67080,724084,2023-10-12,Bank Transfer
77863,119603,2023-09-11,Bank Transfer
52715,368812,2023-11-28,Gift Card
82911,960478,2022-06-21,Gift Card
1357,874388,2022-12-27,PayPal
82355,366476,2022-12-14,PayPal
11950,894719,2022-04-02,PayPal
23132,952509,2023-11-20,Debit Card
75349,875128,2023-04-04,Debit Card
2824,920812,2022-01-22,Gift Card
82655,809633,2022-05-21,Bank Transfer
81548,204970,2022-01-14,Gift Card
22442,932382,2022-06-01,Bank Transfer
44223,474399,2023-12-14,Credit Card
6606,593082,2023-04-30,PayPal
13325,220485,2022-10-26,Credit Card
44402,563263,2022-05-30,Debit Card
31841,479282,2022-02-19,Bank Transfer
60836,4442,2023-04-24,PayPal
32493,741818,2023-08-03,Credit Card
82391,158810,2023-05-16,Debit Card
92553,170038,2023-07-05,Bank Transfer
75364,994478,2021-12-24,Credit Card
73444,145672,2021-12-29,Gift Card
51376,447526,2022-02-11,Debit Card
85723,245860,2022-01-30,Bank Transfer
51080,837162,2023-09-18,Bank Transfer
48218,80786,2023-10-16,Credit Card
77474,77210,2023-07-10,Credit Card
44255,146922,2022-01-22,PayPal
57723,431676,2023-09-08,PayPal
2388,900459,2023-08-04,Debit Card
73725,440106,2023-02-17,Debit Card
8121,632252,2023-11-12,Debit Card
28685,692750,2022-08-17,Gift Card
41021,203676,2023-10-15,Gift Card
62859,419458,2021-12-26,Bank Transfer
84530,957849,2022-09-22,Debit Card
80706,52692,2022-08-26,Debit Card
69776,812659,2023-11-23,Debit Card
9147,514016,2023-07-22,Debit Card
51706,820199,2022-04-30,Debit Card
91138,524665,2023-07-31,PayPal
48986,580460,2023-12-22,PayPal
45093,449245,2023-05-22,PayPal
93386,115535,2022-08-04,Gift Card
45496,98403,2021-12-11,Credit Card
91611,327188,2023-04-09,Gift Card
2396,773585,2021-12-19,Debit Card
46256,913287,2023-10-30,Debit Card
82021,840877,2022-03-03,Bank Transfer
68407,262229,2021-12-13,Gift Card
17106,429892,2023-04-07,Debit Card
99129,550657,2022-12-25,Gift Card
49735,500476,2022-02-20,Gift Card
16967,293420,2023-10-06,Debit Card
53968,381641,2023-01-08,Credit Card
52780,170676,2022-09-24,Gift Card
66821,301353,2023-11-01,PayPal
13361,194195,2023-08-06,PayPal
14611,723807,2021-12-25,PayPal
25590,382457,2023-05-29,Credit Card
75002,276612,2022-06-05,Bank Transfer
45294,990076,2022-12-23,Credit Card
83642,710691,2022-09-06,Debit Card
94633,282315,2022-01-23,Bank Transfer
67965,147273,2022-08-17,Bank Transfer
89882,415224,2022-07-02,PayPal
71187,683789,2022-04-17,Debit Card
92481,460376,2022-06-18,Bank Transfer
4522,175906,2023-10-08,PayPal
42540,358640,2023-12-06,Bank Transfer
90298,938236,2022-07-21,Debit Card
6751,680953,2022-03-10,Bank Transfer
76482,755779,2023-12-13,Debit Card
23196,808439,2022-12-11,Credit Card
93189,797386,2023-05-01,Bank Transfer
50281,914256,2022-05-15,Credit Card
26501,572437,2023-01-21,PayPal
28844,492281,2023-03-07,PayPal
45788,844434,2021-12-11,Credit Card
39151,824540,2023-08-23,PayPal
92975,933985,2023-04-27,Bank Transfer
38239,396285,2021-12-16,Bank Transfer
7962,957086,2023-09-24,Credit Card
43374,424610,2022-02-24,PayPal
42215,111840,2022-10-01,PayPal
14039,82939,2022-07-28,PayPal
64131,363147,2022-03-23,Credit Card
84491,198119,2023-04-07,PayPal
72641,403639,2022-11-12,Bank Transfer
9695,873467,2022-11-08,Bank Transfer
86553,113461,2023-10-24,Debit Card
88075,647730,2022-01-12,Credit Card
83724,469344,2022-05-07,Credit Card
48351,788666,2023-05-14,Bank Transfer
90272,841729,2023-09-15,Credit Card
88160,239464,2022-12-18,Credit Card
75310,919027,2022-02-09,PayPal
80625,533150,2023-02-17,Gift Card
24542,954510,2023-06-27,Debit Card
99050,250815,2023-11-02,PayPal
83288,253706,2022-12-14,PayPal
33518,215017,2021-11-17,Gift Card
24218,523588,2023-09-05,Debit Card
67763,791276,2023-01-29,PayPal
47,216638,2022-06-22,PayPal
88871,665849,2022-05-22,Bank Transfer
44479,144159,2022-10-31,Credit Card
43669,616185,2022-12-26,Gift Card
59267,588981,2023-03-03,Debit Card
72592,866673,2022-03-30,Credit Card
74343,982163,2023-06-14,PayPal
49297,102436,2023-01-13,Bank Transfer
35017,955886,2022-07-28,Debit Card
12683,17884,2022-01-31,PayPal
73084,244562,2021-12-30,Credit Card
26039,566870,2023-04-23,Debit Card
78935,413134,2023-05-14,Gift Card
12287,374509,2021-12-15,PayPal
51079,734958,2023-03-22,Debit Card
13084,949541,2023-03-17,Credit Card
66009,449636,2021-12-22,PayPal
13607,968362,2023-03-25,PayPal
57334,7577,2023-06-19,Gift Card
876,123824,2023-01-29,Credit Card
21521,348931,2022-08-16,Gift Card
85079,559573,2023-12-17,Gift Card
12014,307896,2022-08-03,Credit Card
41285,85712,2023-03-28,PayPal
9552,374018,2022-02-03,Debit Card
8120,879832,2023-05-23,Debit Card
26811,385272,2023-10-28,Gift Card
57752,842922,2022-12-04,Gift Card
82666,65611,2022-07-07,Debit Card
45559,727375,2022-12-16,Bank Transfer
27797,127354,2023-05-20,Debit Card
48765,664779,2022-10-05,Credit Card
58890,508508,2023-08-11,Bank Transfer
42567,800502,2022-09-16,PayPal
30319,228256,2022-01-25,Credit Card
31573,836428,2023-10-30,Gift Card
39479,817996,2022-02-08,Debit Card
10657,411659,2022-05-23,PayPal
36748,854330,2022-12-23,PayPal
719,826548,2023-11-09,Credit Card
11231,686736,2023-02-16,Bank Transfer
37507,828785,2023-08-24,Debit Card
54982,385390,2022-09-22,Gift Card
33568,492429,2023-03-15,Debit Card
51999,846,2022-08-31,Credit Card
50964,672517,2023-08-17,PayPal
16346,856040,2023-10-22,Debit Card
57519,982481,2023-12-25,Credit Card
46356,556631,2022-09-10,PayPal
8636,324398,2022-05-12,Bank Transfer
6993,796683,2023-02-15,Gift Card
82927,849587,2023-10-28,Bank Transfer
7905,895348,2022-04-02,PayPal
57578,414872,2023-01-09,Debit Card
10130,1372,2022-03-01,PayPal
53821,312098,2022-06-19,Gift Card
22989,424528,2023-09-18,Gift Card
62693,552124,2022-02-09,PayPal
14849,819351,2023-08-15,Bank Transfer
67459,555440,2022-03-19,Credit Card
49183,549857,2021-11-17,Debit Card
9672,792932,2023-11-14,Credit Card
79547,918780,2022-08-16,Bank Transfer
2749,27949,2022-06-03,Bank Transfer
55760,445852,2021-12-11,Debit Card
69727,899755,2022-01-21,Credit Card
93102,37319,2023-11-01,PayPal
47504,483423,2023-12-09,Bank Transfer
25657,876329,2023-09-25,Debit Card
66937,27722,2022-12-03,Debit Card
43181,278541,2023-02-25,Credit Card
2485,488419,2022-01-17,Bank Transfer
56656,732980,2022-02-18,Gift Card
86625,147842,2023-01-26,Debit Card
32010,477592,2023-02-21,PayPal
60105,771285,2022-11-02,Credit Card
41622,586334,2023-02-01,Gift Card
59878,925585,2021-12-01,PayPal
29261,264586,2021-12-17,Debit Card
93073,474372,2023-12-04,Credit Card
10168,872283,2022-12-18,Gift Card
32778,693595,2023-03-25,Debit Card
19927,371471,2023-10-20,Bank Transfer
29214,169057,2022-09-13,Gift Card
57581,624294,2023-07-22,Bank Transfer
35275,761918,2023-11-16,Debit Card
19407,442241,2022-08-17,Credit Card
62330,503973,2022-03-24,Debit Card
3951,958410,2022-11-07,Bank Transfer
91148,222366,2023-03-19,PayPal
78199,55588,2023-08-06,Debit Card
8023,391987,2021-12-07,PayPal
6493,553071,2022-04-17,PayPal
99540,884944,2023-05-23,Bank Transfer
97970,589122,2022-11-19,PayPal
74976,903075,2022-04-03,Bank Transfer
59331,776778,2022-09-02,PayPal
82057,428646,2022-08-08,Credit Card
74640,684033,2023-12-07,PayPal
35354,427838,2022-05-04,Bank Transfer
59380,737335,2023-07-07,Credit Card
20581,826421,2022-09-20,Bank Transfer
85300,48719,2022-05-30,Gift Card
93471,8692,2022-02-22,Debit Card
70699,412986,2021-11-23,Credit Card
99773,767262,2023-02-18,Debit Card
5511,195514,2022-03-19,Credit Card
41445,442602,2022-02-25,PayPal
52009,829230,2023-02-10,PayPal
49644,708316,2023-07-04,Credit Card
79926,103855,2022-03-14,PayPal
16956,822950,2023-12-06,Credit Card
69551,151518,2023-06-22,Debit Card
93278,955144,2022-08-09,Credit Card
22738,257711,2023-10-27,Bank Transfer
78102,303436,2023-12-14,Gift Card
48261,964396,2021-11-25,PayPal
46254,717039,2022-12-26,Credit Card
78822,712992,2023-10-23,Bank Transfer
33533,117497,2023-01-14,Gift Card
10154,294606,2022-09-19,Gift Card
35056,178326,2022-02-27,Gift Card
84664,133390,2023-05-10,Gift Card
6598,526576,2022-11-11,Debit Card
55426,662907,2023-04-01,Gift Card
19866,758773,2023-09-14,Credit Card
40347,263982,2021-12-15,Bank Transfer
49197,53432,2021-12-01,Credit Card
17476,626861,2022-12-17,PayPal
28522,857816,2023-07-14,Gift Card
88071,481456,2023-04-06,Bank Transfer
86992,38299,2023-12-08,Credit Card
46823,627927,2023-12-03,Debit Card
33469,616518,2022-03-12,PayPal
16472,866494,2023-08-16,Gift Card
762,376578,2022-04-18,Credit Card
12854,836547,2022-02-20,Credit Card
11285,760426,2023-10-28,Credit Card
96890,460208,2023-02-03,Gift Card
64662,835101,2023-08-31,Gift Card
29963,808552,2023-09-03,Bank Transfer
92969,85532,2023-06-18,Gift Card
32401,263182,2023-10-14,PayPal
53589,180609,2023-05-29,Debit Card
46832,151610,2022-09-10,Debit Card
77679,410855,2023-01-29,PayPal
50855,470202,2022-01-28,Debit Card
27400,40157,2022-04-15,Debit Card
62065,585468,2022-01-12,Debit Card
25874,157567,2023-12-07,Bank Transfer
46085,387159,2022-11-11,Bank Transfer
12948,100239,2022-12-17,Credit Card
50134,736031,2023-10-16,Bank Transfer
85357,220042,2023-01-14,Credit Card
26235,725532,2022-11-20,PayPal
91993,932971,2023-08-15,Credit Card
84185,165507,2023-02-13,Bank Transfer
32890,826951,2023-04-19,Debit Card
28319,633351,2022-11-26,Bank Transfer
20941,559974,2022-08-01,Bank Transfer
76244,639202,2021-12-18,Credit Card
89438,285251,2022-08-28,Gift Card
16775,456462,2022-08-19,Gift Card
29633,294577,2023-07-28,Bank Transfer
45407,801510,2022-11-16,Credit Card
31506,569861,2023-05-21,PayPal
5975,192234,2023-12-01,Gift Card
78932,641766,2021-12-28,PayPal
62448,615761,2022-10-16,Credit Card
50142,776964,2022-02-06,Credit Card
35059,924228,2023-11-30,Bank Transfer
27973,78077,2023-08-26,Debit Card
4732,664635,2023-04-19,Debit Card
10916,907206,2022-04-11,Gift Card
2898,945131,2022-01-14,Credit Card
94222,615766,2021-12-22,Bank Transfer
67571,586303,2023-06-21,Bank Transfer
43355,963060,2022-09-21,Gift Card
2589,309000,2022-03-17,Debit Card
21350,695361,2023-04-10,Debit Card
11990,674399,2022-08-13,Credit Card
89959,530412,2023-06-28,Gift Card
15282,854652,2022-06-01,PayPal
6958,927510,2023-11-25,Credit Card
55770,999919,2022-02-01,Credit Card
98164,814429,2023-06-12,Gift Card
49766,667264,2022-01-09,Credit Card
93725,202558,2022-05-20,Bank Transfer
75188,192852,2023-02-10,Credit Card
12007,60706,2023-04-09,Credit Card
69327,925540,2023-01-05,Credit Card
11657,207001,2022-09-09,PayPal
15244,378037,2022-11-12,Credit Card
6710,919799,2023-07-18,Gift Card
35938,22747,2022-03-02,Debit Card
16345,487189,2022-10-14,Bank Transfer
14206,916422,2021-12-29,PayPal
95468,478199,2023-08-21,Bank Transfer
73728,367746,2022-01-16,Bank Transfer
49670,786181,2022-04-30,Credit Card
80958,100405,2023-01-01,Debit Card
32191,690849,2022-08-18,Bank Transfer
16751,809286,2022-02-09,Debit Card
28648,554591,2022-07-21,Credit Card
96885,586574,2022-03-08,Gift Card
82392,731668,2023-06-22,Debit Card
65513,810766,2022-06-20,PayPal
17030,217478,2022-07-01,Credit Card
2515,868525,2022-02-22,Debit Card
9319,400052,2023-06-01,Debit Card
27903,442849,2022-05-19,Bank Transfer
63043,580859,2022-08-16,Debit Card
51659,666989,2023-07-28,Debit Card
89607,698937,2022-11-14,Debit Card
60128,835498,2022-11-30,Gift Card
31059,660201,2023-06-14,PayPal
34668,822179,2023-10-05,PayPal
4240,399196,2022-07-12,PayPal
24494,527590,2023-07-05,Gift Card
61573,190910,2023-10-28,PayPal
4330,571086,2023-04-27,Debit Card
94516,963618,2022-11-26,Bank Transfer
25848,274725,2022-04-26,Bank Transfer
83484,530424,2022-07-06,Bank Transfer
98296,269163,2022-12-24,Credit Card
46492,833284,2022-03-24,PayPal
80466,466165,2022-08-07,Gift Card
25294,686054,2022-04-30,Bank Transfer
56152,573096,2022-12-23,Bank Transfer
7392,763244,2023-02-11,Debit Card
83300,234175,2022-05-18,Debit Card
84206,754787,2022-02-17,Gift Card
95904,294490,2023-06-06,Debit Card
90603,80523,2023-10-26,Bank Transfer
73123,171237,2023-04-22,Debit Card
86384,198876,2022-04-20,PayPal
23590,705864,2023-06-14,PayPal
95400,11324,2022-01-12,Credit Card
87611,614782,2022-03-15,Debit Card
86663,685846,2021-12-27,Credit Card
30361,85559,2022-05-17,PayPal
77705,886570,2022-05-20,Bank Transfer
68713,24879,2022-02-13,Gift Card
2960,961753,2022-04-04,Debit Card
7346,564015,2023-12-14,Credit Card
41363,52490,2022-01-06,PayPal
80194,214175,2022-01-02,Bank Transfer
54034,658623,2023-09-11,PayPal
4427,878422,2023-06-09,Debit Card
28611,87260,2023-09-30,Debit Card
74804,808042,2023-05-12,Credit Card
29412,777564,2023-04-09,Debit Card
64115,747273,2022-06-12,Gift Card
89499,750036,2023-11-20,Credit Card
45261,518059,2022-09-28,PayPal
45890,333178,2022-06-08,Debit Card
12773,170605,2022-08-20,Credit Card
82000,98510,2022-10-23,Gift Card
63773,667492,2022-04-19,PayPal
41855,560878,2022-06-02,Gift Card
62858,766461,2023-04-15,Gift Card
60551,630113,2023-11-12,Debit Card
20832,825353,2022-06-15,PayPal
75415,931928,2023-11-28,PayPal
56069,425269,2023-08-09,PayPal
18332,99342,2023-07-16,PayPal
29049,560088,2023-08-26,Debit Card
15595,22108,2023-03-30,Bank Transfer
52974,420970,2022-08-21,Credit Card
79995,194952,2022-01-01,Gift Card
1198,333550,2022-03-23,Gift Card
73980,546374,2023-05-26,Debit Card
83543,621977,2022-07-20,Gift Card
66680,446783,2023-12-13,PayPal
64158,387761,2022-08-28,Bank Transfer
30990,146228,2023-11-25,PayPal
6577,615538,2023-09-01,PayPal
37420,276490,2023-02-06,Credit Card
77678,82783,2023-02-28,Credit Card
75584,312629,2022-04-22,Gift Card
62888,615198,2023-09-24,Bank Transfer
2838,546401,2022-12-17,Credit Card
43627,59419,2021-12-30,Credit Card
68100,277535,2023-05-24,PayPal
83015,466118,2022-02-23,Credit Card
59730,635867,2022-09-27,Debit Card
94668,678324,2022-01-06,Gift Card
89620,703224,2023-01-05,Gift Card
69165,150886,2021-12-14,Credit Card
74784,571843,2022-06-05,Bank Transfer
22247,309039,2023-09-17,Gift Card
20063,908974,2023-08-02,PayPal
47204,315298,2022-05-11,Gift Card
83327,335497,2022-06-22,PayPal
