ShipmentID,OrderID,OrderDate,ShippedDate,DeliveryDate,ReturnDate,EstimatedDelivery,Carrier,TrackingNumber
7892059,297693,2022-10-20,2022-10-23,2022-10-23,,2022-11-03,DHL,gTp924503258
9403785,16412,2022-02-05,2022-02-08,2022-02-08,,2022-02-11,DHL,rbO825233223
9277475,176394,2022-02-20,2022-02-22,2022-02-23,,2022-02-25,DHL,zJf103745126
7393792,813307,2022-05-11,2022-05-14,2022-05-15,,2022-05-27,USPS,aOd283571368
818147,250681,2023-10-06,2023-10-09,2023-10-17,,2023-10-11,UPS,aSv523471302
543845,334225,2022-06-24,2022-06-25,2022-07-01,,2022-07-08,Royal Mail,tTe025203724
8115344,272805,2023-01-29,2023-02-01,2023-02-11,,2023-02-14,USPS,MId004297214
4901340,433466,2022-08-30,2022-08-31,2022-09-09,,2022-09-11,UPS,sop786606185
3152797,697921,2022-12-15,2022-12-18,2022-12-22,,2022-12-28,Royal Mail,eYF778666477
4154660,986402,2022-08-30,2022-08-31,2022-09-12,,2022-09-08,Royal Mail,PRb574483725
3059404,97979,2023-10-19,2023-10-22,2023-11-01,,2023-11-04,USPS,swm331737940
8506045,175074,2022-05-11,2022-05-13,2022-05-14,,2022-05-18,DHL,zCN570520053
8973855,332714,2023-10-31,2023-11-01,2023-11-05,,2023-11-13,FedEx,VTL551945476
3098272,189442,2023-07-16,2023-07-17,2023-07-19,,2023-07-20,UPS,WPx129374592
1003034,244570,2022-02-08,2022-02-11,2022-02-10,,2022-02-23,FedEx,WZr416953367
8531526,551194,2022-11-28,2022-12-01,2022-12-03,,2022-12-07,USPS,mEa381074907
2365424,397053,2022-09-14,2022-09-17,2022-09-24,,2022-09-22,Royal Mail,qRz985878037
5116379,114484,2023-03-07,2023-03-09,2023-03-09,,2023-03-18,DHL,qqD161738809
9143744,374129,2021-11-22,2021-11-23,2021-12-05,,2021-11-28,Royal Mail,DEF377305602
6138677,617011,2022-12-26,2022-12-27,2022-12-31,,2022-12-28,Royal Mail,QNO621143800
2794543,217690,2023-02-20,2023-02-21,2023-02-25,,2023-03-07,FedEx,nGQ641062686
3760274,682428,2023-05-22,2023-05-23,2023-06-01,,2023-05-25,UPS,FBf830327659
6804564,415125,2021-12-02,2021-12-05,2021-12-06,,2021-12-08,USPS,VpZ998306142
5945484,139604,2022-05-03,2022-05-04,2022-05-05,,2022-05-09,FedEx,BMO936436447
6659984,999442,2021-12-20,2021-12-21,2021-12-29,,2021-12-26,DHL,zMs391312541
7477453,696293,2021-11-28,2021-12-01,2021-12-02,,2021-12-12,Royal Mail,odf727525629
2938255,780245,2023-09-10,2023-09-11,2023-09-19,,2023-09-24,USPS,UAN575364217
1703138,72541,2022-12-08,2022-12-10,2022-12-19,,2022-12-24,USPS,VLL822705184
587025,21705,2023-10-21,2023-10-24,2023-11-04,,2023-11-07,Royal Mail,aLm363679782
1192235,718654,2022-05-08,2022-05-09,2022-05-22,,2022-05-14,FedEx,xYX069843883
1818769,95657,2022-09-14,2022-09-16,2022-09-24,,2022-09-29,FedEx,jMt139933492
5591974,300982,2023-10-03,2023-10-04,2023-10-11,,2023-10-08,DHL,QVt736088816
7580909,674707,2023-06-30,2023-07-01,2023-07-05,,2023-07-06,UPS,tnw387172990
6377566,979026,2022-12-04,2022-12-07,2022-12-10,,2022-12-09,UPS,TZN445626608
5305858,351573,2023-03-02,2023-03-04,2023-03-04,,2023-03-13,FedEx,BnW252041925
82784,659442,2022-11-22,2022-11-23,2022-12-03,,2022-12-06,DHL,okp023636366
8655528,650273,2023-01-21,2023-01-22,2023-02-03,,2023-02-02,UPS,zom985842997
5600655,362407,2023-01-03,2023-01-04,2023-01-09,,2023-01-16,USPS,wcT761277153
9043402,644177,2023-09-27,2023-09-30,2023-09-30,,2023-10-06,DHL,BLK379693710
3689379,519620,2022-04-03,2022-04-06,2022-04-08,,2022-04-11,Royal Mail,mJt952865579
576208,72051,2023-06-13,2023-06-16,2023-06-20,,2023-06-18,FedEx,MFT609040367
3450849,136322,2023-11-18,2023-11-19,,,2023-11-26,Royal Mail,ToM726773377
6535557,175764,2023-07-12,2023-07-15,2023-07-16,,2023-07-16,Royal Mail,wgX329993085
8167220,195761,2022-01-11,2022-01-14,2022-01-20,,2022-01-17,FedEx,peo917276726
3645528,769510,2022-05-17,2022-05-18,2022-05-19,,2022-05-23,Royal Mail,kWe841578089
3994585,112,2023-06-06,2023-06-08,2023-06-10,,2023-06-18,USPS,HTB796410002
5892141,554880,2023-11-15,2023-11-18,,,2023-11-27,DHL,LtF069034683
4559803,68850,2022-11-16,2022-11-18,2022-11-27,,2022-12-01,USPS,cGl317997339
9042668,243426,2023-10-30,2023-10-31,2023-11-02,,2023-11-01,DHL,Sgx952340527
4775936,751228,2021-12-01,2021-12-03,2021-12-05,,2021-12-15,FedEx,wHP146032703
1144305,442016,2023-10-13,2023-10-14,2023-10-22,,2023-10-23,Royal Mail,ray962729572
2657855,518040,2023-07-24,2023-07-25,2023-08-02,,2023-08-01,UPS,Uom270261078
3409233,800367,2023-10-20,2023-10-21,2023-10-23,,2023-11-02,DHL,WtQ080968923
3151728,321710,2022-12-19,2022-12-21,2022-12-21,,2022-12-28,DHL,obv865169310
9005619,414231,2023-08-21,2023-08-22,2023-08-27,,2023-08-27,USPS,OZH686962893
1312438,716866,2023-10-03,2023-10-05,2023-10-17,,2023-10-11,Royal Mail,blX343915704
584451,393122,2022-01-17,2022-01-19,2022-01-25,,2022-02-01,FedEx,msT220152514
4760133,372901,2023-01-24,2023-01-25,2023-01-26,,2023-01-29,FedEx,IvE286507430
8852034,928356,2023-11-22,2023-11-25,,,2023-11-27,USPS,qKo507386231
7442419,485945,2022-01-25,2022-01-28,2022-01-27,,2022-01-31,DHL,xae399279089
3906568,152361,2021-12-23,2021-12-25,2022-01-05,,2022-01-03,Royal Mail,Vwb866258024
5560777,565195,2022-12-15,2022-12-18,2022-12-25,,2022-12-23,UPS,Ftm620383349
8613570,29351,2022-05-31,2022-06-02,2022-06-04,,2022-06-04,USPS,Nxr940129520
5842763,395986,2022-07-09,2022-07-10,2022-07-16,,2022-07-16,Royal Mail,Udk568867163
8803612,894197,2022-12-25,2022-12-27,2023-01-03,,2023-01-08,DHL,dVp677490479
4068895,467014,2022-06-10,2022-06-13,2022-06-20,,2022-06-27,DHL,ueR058556992
1453859,358416,2023-08-23,2023-08-26,2023-08-29,,2023-09-09,DHL,lrI766535310
3082190,150901,2022-05-12,2022-05-14,2022-05-17,,2022-05-15,FedEx,lCf926996378
9958132,437621,2023-01-13,2023-01-14,2023-01-26,,2023-01-15,Royal Mail,eRL597461167
3947426,988094,2022-02-24,2022-02-25,2022-03-07,,2022-02-27,DHL,RVi322328882
1392659,411929,2022-04-20,2022-04-21,2022-04-26,,2022-04-22,USPS,fZv472946515
4772931,774236,2023-09-06,2023-09-09,2023-09-20,,2023-09-14,Royal Mail,Rbu626005039
4394030,218465,2022-11-14,2022-11-17,2022-11-25,,2022-11-30,USPS,UdG355940598
2636357,373505,2022-02-28,2022-03-03,2022-03-09,,2022-03-12,FedEx,Ugq851904736
8649763,214482,2022-07-30,2022-08-01,2022-08-13,,2022-08-09,Royal Mail,ToL400043657
7897171,25736,2022-02-22,2022-02-24,2022-03-03,,2022-03-08,USPS,QEB531723890
6403642,927899,2022-06-09,2022-06-10,2022-06-13,,2022-06-15,Royal Mail,nRQ239533963
2146298,191579,2023-06-02,2023-06-05,2023-06-13,,2023-06-11,FedEx,piL724376777
7411472,674002,2023-04-21,2023-04-24,2023-04-29,,2023-05-07,USPS,kUC687607922
2721889,874875,2023-10-15,2023-10-17,2023-10-26,,2023-10-22,UPS,ZUC152633987
1742883,846058,2022-01-05,2022-01-07,2022-01-13,,2022-01-15,FedEx,tyB481012769
4825885,932210,2022-07-09,2022-07-12,2022-07-18,,2022-07-19,DHL,XQK385601129
3759185,123004,2022-08-23,2022-08-24,2022-08-30,,2022-08-26,DHL,FXr109701937
6611633,339228,2022-03-29,2022-03-31,2022-04-12,,2022-04-04,Royal Mail,NpC648069022
5117380,33610,2023-04-08,2023-04-10,2023-04-13,,2023-04-22,UPS,aMc744752102
166551,980184,2021-11-22,2021-11-24,2021-12-03,,2021-12-02,DHL,Ulo970568818
7575214,987128,2022-12-17,2022-12-20,2022-12-31,,2022-12-25,DHL,PyT893991442
7093411,69908,2022-10-08,2022-10-10,2022-10-17,,2022-10-14,Royal Mail,xiB205321072
4629333,838399,2023-05-07,2023-05-08,2023-05-15,,2023-05-19,FedEx,xgW191061309
7078530,522658,2022-09-27,2022-09-30,2022-09-30,,2022-10-01,DHL,Mhw865337661
1558488,569457,2023-10-01,2023-10-03,2023-10-08,,2023-10-05,FedEx,QgE537333735
8938479,618713,2023-07-08,2023-07-10,2023-07-11,,2023-07-14,UPS,jFr283618517
2444718,897065,2022-06-05,2022-06-07,2022-06-17,,2022-06-20,Royal Mail,uHo238758633
7792000,320078,2022-03-14,2022-03-16,2022-03-20,,2022-03-28,UPS,kDY538985869
3916863,633407,2023-10-28,2023-10-31,2023-11-04,,2023-11-06,USPS,jTy116675477
2865676,237403,2022-01-07,2022-01-09,2022-01-10,,2022-01-22,FedEx,wiv621795212
1764457,412761,2023-06-20,2023-06-21,2023-06-22,,2023-06-22,DHL,abU581854862
8676675,571661,2022-01-03,2022-01-05,2022-01-06,,2022-01-09,USPS,zZi846551846
7113403,931183,2022-01-07,2022-01-09,2022-01-10,,2022-01-14,DHL,zIv751710245
5707691,683255,2023-10-25,2023-10-26,2023-11-07,,2023-10-31,USPS,iAk574866142
1457372,827165,2021-12-04,2021-12-05,2021-12-18,,2021-12-13,FedEx,fzl790858676
6571019,449643,2022-09-16,2022-09-17,2022-09-23,,2022-09-25,USPS,wKM968171142
1276948,913932,2023-01-29,2023-01-31,2023-02-10,,2023-02-06,USPS,wAZ730690864
8720010,904374,2023-12-01,2023-12-02,,,2023-12-12,USPS,sWn776146602
2464708,76163,2022-01-18,2022-01-21,2022-01-31,,2022-01-30,USPS,bbP167723678
7045706,538126,2022-11-02,2022-11-04,2022-11-10,,2022-11-11,USPS,Uqa511852114
9920728,106893,2023-06-29,2023-07-01,2023-07-10,,2023-07-03,Royal Mail,NRH282997203
6103838,389062,2022-03-01,2022-03-02,2022-03-06,,2022-03-09,USPS,ZMV298883431
7045671,224877,2023-02-06,2023-02-08,2023-02-10,,2023-02-18,DHL,MZI488942188
9019556,417614,2022-08-28,2022-08-30,2022-09-04,,2022-09-01,FedEx,HsS055833272
2461464,862829,2022-10-02,2022-10-05,2022-10-09,,2022-10-11,UPS,ank763350433
2368333,239295,2021-12-14,2021-12-17,2021-12-25,,2021-12-27,DHL,eOD358777361
6603668,476728,2022-01-17,2022-01-18,2022-01-27,,2022-01-19,DHL,eXD474802278
2303969,851624,2023-07-27,2023-07-28,2023-07-31,,2023-08-11,Royal Mail,Yqj171445298
3630110,444829,2023-11-04,2023-11-07,2023-11-07,,2023-11-12,UPS,hqM436732506
4176878,186353,2023-02-21,2023-02-24,2023-03-03,,2023-03-08,Royal Mail,TvP130887992
9995576,763057,2022-09-02,2022-09-04,2022-09-11,,2022-09-11,DHL,YKz001423614
2809319,117886,2021-12-10,2021-12-11,2021-12-23,,2021-12-25,USPS,Fee702550603
4574607,916257,2022-08-01,2022-08-03,2022-08-05,,2022-08-12,Royal Mail,iOb422494033
4735795,782627,2022-05-30,2022-06-01,2022-06-10,,2022-06-11,FedEx,JgF958532015
8265757,139458,2022-07-26,2022-07-29,2022-07-28,,2022-07-30,FedEx,DFa341773918
3947740,53121,2022-06-11,2022-06-14,2022-06-24,,2022-06-19,FedEx,jmS195973615
9381018,447999,2023-10-30,2023-11-02,2023-11-13,,2023-11-13,UPS,fWd474337589
3554417,589659,2023-11-18,2023-11-20,,,2023-11-28,DHL,GKt778342479
217796,207591,2022-04-08,2022-04-09,2022-04-12,,2022-04-22,USPS,sUV000808201
7695712,937902,2021-12-06,2021-12-07,2021-12-10,,2021-12-14,USPS,zDd062747161
3645579,170615,2023-11-23,2023-11-25,,,2023-11-26,USPS,bxC161437848
515917,611959,2023-03-05,2023-03-06,2023-03-18,,2023-03-14,DHL,LHe137832868
1454515,606684,2022-10-08,2022-10-11,2022-10-19,,2022-10-23,DHL,EFw113950118
3896795,349330,2023-10-10,2023-10-12,2023-10-19,,2023-10-23,UPS,OHv693908891
681733,937325,2023-10-26,2023-10-28,2023-11-04,,2023-10-29,UPS,LNI360561028
4054863,399033,2022-05-14,2022-05-16,2022-05-21,,2022-05-27,USPS,xzd874983252
7512661,540475,2022-03-12,2022-03-15,2022-03-23,,2022-03-20,Royal Mail,cDt955598090
8215310,745791,2022-04-26,2022-04-27,2022-04-28,,2022-05-02,Royal Mail,nuc482802615
6032598,268842,2022-03-17,2022-03-19,2022-03-29,,2022-03-21,FedEx,ofi285300948
9799838,95697,2022-10-19,2022-10-22,2022-10-21,,2022-11-05,UPS,tnk274234720
7349713,942009,2023-11-17,2023-11-18,,,2023-12-01,Royal Mail,Jjr009239127
5118990,507699,2022-01-10,2022-01-12,2022-01-24,,2022-01-23,UPS,cBq987101048
1922005,927437,2022-12-12,2022-12-13,2022-12-22,,2022-12-21,UPS,AeH551189163
4988321,968865,2023-02-25,2023-02-28,2023-03-03,,2023-03-12,DHL,Iiu128286190
6905497,887236,2023-02-10,2023-02-12,2023-02-23,,2023-02-13,Royal Mail,JPL173112175
3636665,894324,2021-12-26,2021-12-29,2022-01-06,,2022-01-01,USPS,jsd047412186
1230638,847736,2022-10-06,2022-10-08,2022-10-19,,2022-10-12,UPS,Yur794353834
6093371,28755,2023-11-18,2023-11-20,,,2023-11-28,Royal Mail,MHc962167896
77218,276811,2023-02-27,2023-02-28,2023-03-04,,2023-03-08,FedEx,Yov207961611
6191839,792962,2022-06-08,2022-06-09,2022-06-14,,2022-06-21,DHL,ojL915214708
6217759,739340,2022-09-11,2022-09-13,2022-09-21,,2022-09-16,UPS,HqC152186529
2339010,552035,2022-04-30,2022-05-01,2022-05-05,,2022-05-08,USPS,Zbi632183781
1786144,215043,2021-12-23,2021-12-24,2021-12-30,,2021-12-27,USPS,ocg745780382
1563018,643679,2022-09-19,2022-09-22,2022-09-27,,2022-09-26,FedEx,jEp093659828
2097251,190853,2023-07-30,2023-08-02,2023-08-13,,2023-08-03,FedEx,aBl195283435
2423450,330719,2023-10-18,2023-10-21,2023-10-28,,2023-11-03,DHL,Kyw295561137
3287308,77960,2022-01-11,2022-01-12,2022-01-23,,2022-01-23,DHL,acN330935061
6758277,149394,2023-06-30,2023-07-01,2023-07-04,,2023-07-10,DHL,Kpj776001022
5638083,106490,2021-11-25,2021-11-27,2021-12-09,,2021-12-10,DHL,BjG026566463
4389146,844151,2022-07-18,2022-07-19,2022-07-24,,2022-07-30,UPS,ZjU719521574
5817130,962410,2023-04-12,2023-04-14,2023-04-17,,2023-04-16,FedEx,ZwL912560195
7601384,254843,2022-06-27,2022-06-30,2022-07-04,,2022-07-13,Royal Mail,Afk096166682
5836032,170899,2023-11-10,2023-11-12,,,2023-11-21,FedEx,leW264581677
3053332,594,2022-04-11,2022-04-14,2022-04-18,,2022-04-15,Royal Mail,oQM744698852
1184783,59398,2022-08-08,2022-08-09,2022-08-17,,2022-08-17,DHL,yyF594522140
3712368,24851,2023-04-24,2023-04-26,2023-05-08,,2023-04-28,DHL,bTs180428326
3863496,499070,2021-12-27,2021-12-29,2022-01-03,,2022-01-06,USPS,Bnb767111224
4851899,765449,2022-02-04,2022-02-05,2022-02-08,,2022-02-16,UPS,wRN454555078
2523278,168446,2022-07-07,2022-07-08,2022-07-11,,2022-07-20,USPS,ALk823173274
8981848,140174,2022-09-19,2022-09-21,2022-09-22,,2022-09-30,DHL,gVR667593847
7493233,659092,2022-07-09,2022-07-10,2022-07-22,,2022-07-13,USPS,Hkj798607047
9087865,340066,2023-04-03,2023-04-05,2023-04-17,,2023-04-19,DHL,bug618419122
5732637,601006,2022-11-19,2022-11-21,2022-11-21,,2022-12-05,UPS,lhh150839685
5821137,641119,2023-04-25,2023-04-26,2023-05-07,,2023-05-02,UPS,dsv944521777
3286696,278492,2022-04-10,2022-04-11,2022-04-20,,2022-04-25,UPS,bxL556891476
5657319,661101,2023-02-12,2023-02-15,2023-02-26,,2023-02-18,Royal Mail,Ghz330860372
8826577,89534,2023-10-05,2023-10-08,2023-10-13,,2023-10-10,Royal Mail,Lwi781672734
6782088,532223,2023-11-05,2023-11-08,2023-11-10,,2023-11-10,USPS,sWs155038089
2430191,588510,2023-08-20,2023-08-23,2023-08-28,,2023-09-05,FedEx,LoE935575876
8161962,312814,2022-09-25,2022-09-28,2022-10-07,,2022-10-05,Royal Mail,yIX233340349
9050428,482364,2022-11-18,2022-11-19,2022-11-28,,2022-11-23,UPS,Luq489195152
5435987,639930,2022-02-20,2022-02-23,2022-02-27,,2022-02-26,UPS,jWb141777003
4952261,739348,2023-03-12,2023-03-15,2023-03-25,,2023-03-23,FedEx,PPw263198969
5693613,285121,2022-04-17,2022-04-19,2022-04-21,,2022-04-20,DHL,ndK466427182
6943207,514925,2023-09-07,2023-09-09,2023-09-17,,2023-09-17,FedEx,dnu205397076
1806200,818698,2022-08-15,2022-08-16,2022-08-28,,2022-08-26,FedEx,AvC713778471
7404011,248343,2023-09-25,2023-09-26,2023-10-03,,2023-10-08,UPS,WYE103276091
4207965,340469,2022-03-13,2022-03-16,2022-03-16,,2022-03-29,FedEx,lXH526426473
737692,395117,2022-11-01,2022-11-04,2022-11-05,,2022-11-15,FedEx,FlG169868943
5495242,82414,2022-04-26,2022-04-28,2022-05-03,,2022-05-02,Royal Mail,kot975128553
8765709,182992,2023-11-11,2023-11-13,,,2023-11-27,UPS,UUb457692035
7130025,938702,2023-05-07,2023-05-10,2023-05-10,,2023-05-24,UPS,csU139927460
8594834,96573,2021-12-29,2021-12-30,2022-01-05,,2022-01-08,FedEx,grT145569149
3916883,699670,2022-09-14,2022-09-15,2022-09-28,,2022-09-17,UPS,jBu598738797
5400614,615114,2023-11-27,2023-11-30,,,2023-12-04,UPS,dvA307863402
2701918,525062,2022-10-16,2022-10-19,2022-10-27,,2022-10-29,USPS,yrW310099938
9181339,433219,2022-09-22,2022-09-23,2022-09-28,,2022-09-28,USPS,JnD642791613
2262226,418732,2022-03-12,2022-03-13,2022-03-18,,2022-03-17,USPS,xZh908480654
1247524,662500,2023-06-08,2023-06-09,2023-06-13,,2023-06-10,FedEx,GTf771545585
9827004,633406,2023-03-08,2023-03-11,2023-03-21,,2023-03-16,UPS,EuO037144464
4828800,492365,2023-09-10,2023-09-12,2023-09-20,,2023-09-13,USPS,QzD665180394
1960721,213089,2022-07-18,2022-07-19,2022-07-29,,2022-07-27,FedEx,JVa039998440
5405754,462989,2022-12-01,2022-12-03,2022-12-12,,2022-12-14,Royal Mail,zZA673147296
6643807,647673,2022-07-18,2022-07-20,2022-07-28,,2022-07-28,FedEx,pQv274138603
5390668,951262,2023-07-12,2023-07-13,2023-07-19,,2023-07-25,Royal Mail,JZM027745113
304600,708081,2022-09-17,2022-09-18,2022-09-20,,2022-09-29,DHL,TYR108940144
4460712,167894,2022-12-23,2022-12-26,2022-12-26,,2022-12-31,USPS,MZY363760107
7423371,887167,2022-09-08,2022-09-10,2022-09-14,,2022-09-21,UPS,qIN944722934
7033087,850560,2022-03-07,2022-03-08,2022-03-19,,2022-03-22,DHL,olb124851282
380931,946421,2022-01-02,2022-01-03,2022-01-11,,2022-01-10,DHL,VSe677610705
8454321,839459,2022-12-18,2022-12-21,2022-12-29,,2023-01-02,Royal Mail,Mon429702319
7807891,289887,2023-04-03,2023-04-04,2023-04-16,,2023-04-17,UPS,Ktk487547443
2117227,187378,2022-01-10,2022-01-11,2022-01-17,,2022-01-24,DHL,EAw667025098
2076645,30728,2022-08-02,2022-08-05,2022-08-06,,2022-08-10,FedEx,DzZ373506488
6477368,407917,2021-12-25,2021-12-28,2021-12-31,,2022-01-11,DHL,wfI093536643
1168067,138209,2022-07-28,2022-07-29,2022-08-01,,2022-08-02,USPS,cEz612709935
929636,762133,2022-11-07,2022-11-08,2022-11-12,,2022-11-17,UPS,sJH067073646
7936802,787117,2022-11-04,2022-11-05,2022-11-07,,2022-11-07,USPS,gnL262882902
3864410,714668,2022-03-05,2022-03-06,2022-03-16,,2022-03-10,FedEx,yCE968030435
5213063,591492,2022-12-27,2022-12-29,2023-01-01,,2023-01-11,UPS,mUH806879730
5747757,700974,2023-08-23,2023-08-25,2023-08-27,,2023-09-06,DHL,PTX757516003
1823181,118803,2023-07-08,2023-07-09,2023-07-20,,2023-07-12,UPS,drU969312945
9736875,507807,2022-05-29,2022-06-01,2022-06-11,,2022-06-07,USPS,CtN520709725
897422,145342,2022-05-13,2022-05-16,2022-05-25,,2022-05-19,DHL,pif158576967
5417197,673247,2023-09-18,2023-09-19,2023-09-25,,2023-09-25,USPS,DMZ953361276
3365378,803463,2022-11-14,2022-11-17,2022-11-18,,2022-11-30,Royal Mail,viS701613637
8605740,569759,2023-10-30,2023-11-01,2023-11-02,,2023-11-09,USPS,vUT410177920
6209357,223926,2023-01-12,2023-01-15,2023-01-21,,2023-01-18,Royal Mail,IeC272472536
5838474,28347,2022-01-23,2022-01-26,2022-01-28,,2022-02-01,UPS,qbr821505361
7668155,207677,2022-12-13,2022-12-16,2022-12-19,,2022-12-17,DHL,gyf058207442
1499604,601613,2023-08-11,2023-08-14,2023-08-17,,2023-08-28,UPS,hrf980943657
3129354,771411,2022-06-15,2022-06-17,2022-06-25,,2022-06-22,USPS,mCR410046413
6417605,549354,2023-07-30,2023-08-02,2023-08-11,,2023-08-11,DHL,Gvq977171136
789421,192855,2022-01-31,2022-02-02,2022-02-08,,2022-02-11,USPS,FXz066946611
3862003,692438,2023-11-02,2023-11-04,2023-11-06,,2023-11-05,UPS,pNd314309631
2231253,279009,2022-08-17,2022-08-20,2022-08-22,,2022-08-24,Royal Mail,lSg106062455
4008980,115946,2022-12-29,2023-01-01,2023-01-03,,2023-01-12,UPS,nvQ198676542
9493287,263983,2023-08-28,2023-08-31,2023-09-10,,2023-09-09,FedEx,NDD652672426
9530254,292936,2022-06-20,2022-06-22,2022-06-27,,2022-06-28,UPS,IvN398759433
1027495,983777,2022-05-26,2022-05-27,2022-06-08,,2022-06-10,DHL,VxG615729767
3549084,778487,2022-06-05,2022-06-08,2022-06-09,,2022-06-09,UPS,atv436062594
787989,778725,2022-08-03,2022-08-06,2022-08-14,,2022-08-14,USPS,HqS021205943
9493961,163335,2022-07-08,2022-07-11,2022-07-21,,2022-07-19,UPS,Gem026927420
9386438,958078,2022-08-16,2022-08-18,2022-08-21,,2022-08-20,UPS,vGS079185145
9510909,873624,2022-07-27,2022-07-28,2022-08-10,,2022-08-09,FedEx,VsJ226344573
3255660,208772,2023-01-15,2023-01-17,2023-01-17,,2023-01-19,FedEx,Noh224973037
5604934,572708,2023-06-21,2023-06-22,2023-06-30,,2023-06-25,USPS,BRf355274065
5355942,896495,2023-01-13,2023-01-15,2023-01-19,,2023-01-23,Royal Mail,JNp301714600
4973305,749588,2022-04-04,2022-04-05,2022-04-18,,2022-04-11,DHL,TNt307093571
4359720,119160,2023-05-07,2023-05-10,2023-05-19,,2023-05-14,DHL,TTE882075933
572771,929345,2023-06-14,2023-06-15,2023-06-22,,2023-06-29,DHL,SHN677142450
1974365,292719,2022-06-25,2022-06-27,2022-06-27,,2022-07-01,USPS,TQQ262309067
3803981,312273,2022-01-25,2022-01-28,2022-01-28,,2022-02-04,DHL,TbQ988129765
5544777,706049,2023-03-14,2023-03-17,2023-03-28,,2023-03-25,UPS,RDe907682079
9526125,859756,2023-08-22,2023-08-24,2023-08-31,,2023-09-02,FedEx,PsJ229318822
651419,518290,2021-12-29,2022-01-01,2022-01-07,,2022-01-14,Royal Mail,kMx231081239
7618388,8465,2022-03-14,2022-03-15,2022-03-28,,2022-03-22,UPS,Hdc981885196
7726129,855025,2021-11-25,2021-11-27,2021-12-09,,2021-12-09,FedEx,OjG037239187
5465679,973036,2023-11-09,2023-11-12,,,2023-11-25,USPS,rUy985011189
6379428,407379,2022-09-24,2022-09-26,2022-09-28,,2022-10-01,Royal Mail,tJD483158508
6538461,260966,2023-04-09,2023-04-12,2023-04-16,,2023-04-14,USPS,iNy315611750
9352426,233325,2022-11-11,2022-11-14,2022-11-13,,2022-11-16,Royal Mail,QYO392128599
7550828,163912,2021-12-07,2021-12-10,2021-12-16,,2021-12-11,USPS,Mqd303853898
8388665,146212,2023-06-19,2023-06-22,2023-06-27,,2023-06-28,DHL,dZX557083140
2007937,831926,2022-02-26,2022-03-01,2022-03-07,,2022-03-03,UPS,DRQ966968471
1306492,372000,2021-11-21,2021-11-24,2021-11-25,,2021-12-08,Royal Mail,XxX278344986
4049281,791095,2023-09-02,2023-09-04,2023-09-07,,2023-09-14,DHL,DBp991788577
2924387,6050,2023-05-30,2023-06-01,2023-06-02,,2023-06-08,USPS,rnE329527877
5127293,273845,2022-08-10,2022-08-13,2022-08-22,,2022-08-27,FedEx,cGC380945646
1260290,567975,2022-11-22,2022-11-24,2022-12-05,,2022-11-26,FedEx,PUE832689571
7409935,729797,2023-06-22,2023-06-25,2023-07-03,,2023-07-01,Royal Mail,fFT211176404
8010543,916125,2023-02-18,2023-02-21,2023-02-23,,2023-03-06,FedEx,sTT336443911
7567135,964945,2022-07-02,2022-07-04,2022-07-11,,2022-07-10,Royal Mail,fDA918976823
8137704,74519,2023-06-20,2023-06-23,2023-06-25,,2023-06-27,FedEx,fNz678251780
6929892,378016,2021-12-22,2021-12-23,2021-12-29,,2021-12-28,DHL,Ygj289823470
4170967,822832,2023-03-18,2023-03-20,2023-03-30,,2023-04-01,USPS,yAd417637412
1182754,325522,2022-06-09,2022-06-10,2022-06-11,,2022-06-22,Royal Mail,htW544819663
8555905,70352,2022-07-11,2022-07-12,2022-07-25,,2022-07-18,DHL,VxV631487148
9185873,786765,2022-11-10,2022-11-12,2022-11-21,,2022-11-19,UPS,zYJ889027838
4578513,310484,2023-03-10,2023-03-11,2023-03-15,,2023-03-12,UPS,sYK641221183
1277909,559717,2022-08-07,2022-08-09,2022-08-12,,2022-08-14,UPS,EqB067178618
9227401,51460,2023-11-11,2023-11-12,,,2023-11-21,USPS,JGr000666237
955552,605705,2023-04-18,2023-04-20,2023-04-28,,2023-04-24,FedEx,LgL574254440
5792848,335939,2022-07-05,2022-07-07,2022-07-07,,2022-07-16,USPS,mfF466540388
6954711,156995,2023-09-10,2023-09-12,2023-09-23,,2023-09-18,UPS,ObY372435330
6996437,237768,2023-03-23,2023-03-25,2023-04-05,,2023-04-01,Royal Mail,dsc739264689
