ShipmentID,OrderID,ShippedDate,EstimatedDelivery,Carrier,TrackingNumber
73413,557933,2023-09-10,2023-09-16,UPS,NqJ830212894
38415,393556,2023-10-23,2023-10-29,FedEx,oSI748617431
50553,273669,2023-10-09,2023-10-11,Royal Mail,kvi875559183
34572,845567,2023-02-05,2023-02-17,FedEx,hle337540000
67667,697947,2023-09-02,2023-09-13,UPS,cHk542538454
91720,96665,2023-03-27,2023-04-07,USPS,MRl973451678
44148,568776,2023-11-08,2023-11-11,UPS,zrH826887821
50789,580078,2023-10-23,2023-11-02,FedEx,beG668170760
58857,568725,2023-10-16,2023-10-26,Royal Mail,kTw289190154
78283,601543,2023-07-23,2023-07-25,Royal Mail,fRp048858860
48281,961490,2022-02-23,2022-03-03,DHL,Arq606879121
37871,374869,2023-03-14,2023-03-25,DHL,ECR798373173
36035,410452,2023-06-15,2023-06-26,USPS,YOo888776216
36924,667925,2023-04-14,2023-04-28,UPS,OlB268081959
49306,752402,2023-10-25,2023-11-04,USPS,QEK989259161
95455,282474,2023-07-20,2023-07-21,UPS,BDD175779331
46046,428756,2023-10-08,2023-10-13,Royal Mail,pwm006542315
33095,625235,2023-02-05,2023-02-09,UPS,ZSE453843945
71193,157815,2022-11-12,2022-11-20,UPS,ufN917098438
77666,702188,2023-08-25,2023-08-30,FedEx,rRa545494336
12177,354915,2023-04-12,2023-04-23,Royal Mail,Vcu615801378
51490,454710,2023-07-10,2023-07-24,Royal Mail,Ral755146869
60452,783694,2023-09-28,2023-10-09,DHL,UHL588622842
92905,491168,2023-11-08,2023-11-10,DHL,gre175663955
97511,851463,2023-04-02,2023-04-12,FedEx,Otn707240653
44619,254307,2022-03-25,2022-04-05,UPS,zAT962054142
25357,49466,2023-02-08,2023-02-18,Royal Mail,Ajk947106703
13707,574468,2022-10-30,2022-11-09,USPS,ExW031388380
88389,528198,2023-09-05,2023-09-16,FedEx,LhK779305680
84794,76778,2023-10-30,2023-11-03,UPS,SKw782634631
51530,119530,2023-10-01,2023-10-15,FedEx,YRu753526770
91706,696099,2023-03-19,2023-03-21,FedEx,VmC005980085
82868,24888,2023-06-18,2023-06-25,UPS,Jmd369132354
80896,623575,2023-08-15,2023-08-27,UPS,cmT445357103
56210,69786,2023-06-30,2023-07-12,DHL,rpy229104549
83334,835330,2023-03-29,2023-04-02,UPS,HHQ951888397
76453,870728,2023-01-14,2023-01-15,Royal Mail,oVo224761770
65907,744596,2022-12-25,2023-01-06,Royal Mail,Noo994050459
11784,324723,2023-09-11,2023-09-20,UPS,HRF690802774
49500,729508,2023-06-27,2023-07-03,DHL,UuE257075039
97978,577228,2022-07-13,2022-07-20,DHL,xIe043853437
92050,602869,2022-11-05,2022-11-09,Royal Mail,Pmv878338377
43586,545501,2023-09-18,2023-09-26,FedEx,Eya110936363
8531,664704,2023-10-11,2023-10-14,USPS,GOp669012073
96820,625235,2023-01-22,2023-01-28,DHL,gCp707004149
57360,524445,2023-06-20,2023-06-26,USPS,nRp929298373
98813,176402,2023-04-23,2023-04-24,USPS,ZgX649504855
19996,279120,2023-11-07,2023-11-11,UPS,sKT678161626
1419,574088,2023-09-10,2023-09-19,FedEx,QDq342344616
10486,957077,2023-09-05,2023-09-07,USPS,yUJ971770822
10706,883331,2022-09-22,2022-10-06,DHL,aBq212940280
47434,946675,2023-03-23,2023-04-03,FedEx,DIw489497635
41478,672786,2023-01-22,2023-02-02,DHL,ATx414272896
34712,317618,2022-07-15,2022-07-27,USPS,bSU407983685
35425,77686,2023-11-07,2023-11-12,USPS,zDP055140064
10798,778412,2023-11-12,2023-11-24,UPS,Asv990213369
35480,720106,2023-03-27,2023-04-01,FedEx,ora298754397
6755,36412,2023-04-07,2023-04-13,FedEx,hWt723756200
97047,114132,2023-04-21,2023-04-28,DHL,Swn907676169
33637,889347,2023-06-28,2023-07-06,Royal Mail,mBe663397591
54975,174127,2023-09-16,2023-09-27,FedEx,yEc749234727
87785,250355,2023-09-27,2023-10-11,UPS,vIy112088452
84011,619664,2023-03-19,2023-03-26,UPS,Kwn231652441
66957,197855,2023-02-13,2023-02-27,Royal Mail,gPr039634405
72514,605692,2023-10-16,2023-10-18,USPS,pRA806051150
62595,491326,2023-02-21,2023-02-25,UPS,GBs314654982
77503,84851,2023-08-24,2023-09-06,FedEx,HIb500732368
61342,586301,2023-10-03,2023-10-15,USPS,xby895397277
93189,545293,2022-07-27,2022-08-04,Royal Mail,GoP529841488
25504,962923,2023-08-04,2023-08-08,DHL,ZSj719618100
35831,603200,2022-11-15,2022-11-17,FedEx,LiO317270021
22454,957172,2023-04-03,2023-04-13,USPS,cZd259953546
78374,496083,2023-08-06,2023-08-11,Royal Mail,LdU163885248
20862,235938,2023-10-13,2023-10-21,USPS,ZVc254698362
46946,530290,2023-09-21,2023-10-03,DHL,bIz489602675
32613,149198,2022-12-27,2022-12-29,Royal Mail,SeD403606205
31914,744571,2023-05-12,2023-05-16,Royal Mail,lim405027089
82871,248553,2022-07-10,2022-07-16,FedEx,fUe552069783
26038,958957,2023-09-29,2023-10-12,Royal Mail,DwG375046550
68933,333779,2023-09-02,2023-09-05,FedEx,zuw524587778
73618,401722,2023-10-01,2023-10-11,FedEx,QYq861657312
93760,932360,2022-06-16,2022-06-30,Royal Mail,KXd489570358
77182,493373,2023-10-17,2023-10-25,DHL,lfQ039068466
71983,313246,2022-12-21,2023-01-03,DHL,zuM658069047
25988,393406,2023-06-22,2023-06-28,UPS,nVB642107833
12977,621178,2022-11-22,2022-12-02,USPS,fjW232612083
33210,659666,2023-10-15,2023-10-29,USPS,pXv076967348
45507,890225,2023-11-07,2023-11-10,Royal Mail,YJM832565366
65163,699163,2023-11-05,2023-11-18,UPS,rQt641773634
61773,242110,2023-01-02,2023-01-11,FedEx,PYN334693608
86184,692649,2023-11-09,2023-11-17,Royal Mail,ZRZ594764058
84622,966369,2023-10-13,2023-10-25,USPS,zgg708595829
72593,709033,2023-06-19,2023-06-30,DHL,Whq930947892
39845,290777,2023-06-26,2023-07-03,USPS,iRE127129357
43818,845800,2022-03-28,2022-04-07,Royal Mail,ajB355896226
46327,227726,2023-07-22,2023-07-29,FedEx,Kvg413943506
78978,905588,2023-09-19,2023-10-02,UPS,aRj757694628
5892,907613,2023-07-27,2023-08-05,FedEx,pgv346540638
98228,700819,2023-10-10,2023-10-24,UPS,uGf776440610
34081,981264,2023-07-06,2023-07-17,UPS,lCC082200948
43192,167706,2023-03-04,2023-03-13,DHL,Tov157167741
55802,318688,2022-07-07,2022-07-21,Royal Mail,sig807280384
72370,102456,2023-07-11,2023-07-23,DHL,IXn599787177
31637,747293,2022-06-15,2022-06-22,FedEx,SRt867480499
64061,614366,2023-08-25,2023-09-05,UPS,YDU440187122
91577,600619,2022-11-01,2022-11-13,UPS,FCm386180788
23343,651357,2023-10-29,2023-11-09,UPS,sdC314156381
83917,685923,2023-03-16,2023-03-20,DHL,ZnO741398667
57515,687565,2023-11-02,2023-11-15,Royal Mail,EzK873173505
95594,271146,2023-03-21,2023-03-30,DHL,mne363703890
6470,853603,2023-08-19,2023-08-28,Royal Mail,qaL963084732
55436,861577,2023-11-13,2023-11-18,Royal Mail,dCb343077604
3343,322370,2022-06-10,2022-06-11,Royal Mail,dAu863716530
58303,636563,2022-12-27,2023-01-09,DHL,ZZC137569855
37737,321821,2022-11-30,2022-12-05,Royal Mail,Oys642875544
35408,532328,2023-03-12,2023-03-18,DHL,lgs935216337
21630,981180,2023-08-20,2023-08-30,DHL,tiZ128486393
67280,53970,2023-11-06,2023-11-13,Royal Mail,ytl701766553
49850,495961,2023-05-30,2023-05-31,USPS,dbj364067833
73561,131597,2023-04-27,2023-04-29,USPS,jpr641694807
42102,886002,2023-10-27,2023-11-06,UPS,woB605308475
57144,276069,2023-07-19,2023-07-22,Royal Mail,AYt962827958
56991,493698,2023-08-21,2023-08-24,Royal Mail,Lmg261728358
96486,959470,2023-10-10,2023-10-20,Royal Mail,piI978767360
43050,67739,2023-06-21,2023-07-01,USPS,Kwe681185585
12015,161022,2023-08-11,2023-08-21,Royal Mail,xMU615381186
57237,82372,2023-11-09,2023-11-23,USPS,cWF824181963
66137,884283,2023-02-15,2023-02-18,Royal Mail,eKN232646022
34962,423736,2023-11-09,2023-11-17,Royal Mail,WWF366284338
6526,816179,2023-01-26,2023-02-05,USPS,tqv730602349
87455,949259,2023-01-30,2023-02-04,FedEx,hrO196715977
16948,880026,2023-10-16,2023-10-20,USPS,Zax219819803
99469,28295,2023-09-05,2023-09-11,USPS,Ebj811231640
95426,899958,2023-05-28,2023-06-03,FedEx,OnO097888276
19572,571422,2023-01-10,2023-01-15,DHL,dXE138837022
8882,451850,2023-09-26,2023-10-02,DHL,Umq677909873
95800,763036,2022-12-25,2022-12-27,DHL,NeH136161834
44412,192329,2022-11-06,2022-11-11,USPS,DLa089701486
97506,815023,2023-05-13,2023-05-24,USPS,VuV818653366
12746,645764,2023-03-20,2023-03-28,DHL,lTJ165030111
97874,407197,2022-10-27,2022-11-03,DHL,OBw196368040
82322,578225,2023-01-13,2023-01-22,Royal Mail,SBc737121061
84199,888919,2023-03-31,2023-04-12,Royal Mail,ovJ736844581
84936,482622,2023-09-21,2023-09-25,USPS,RkQ697486505
69792,233772,2022-07-25,2022-07-30,USPS,AQt212097575
12428,327203,2023-07-10,2023-07-15,UPS,anv586433491
81418,545911,2022-06-21,2022-07-05,UPS,pkS470017962
89888,289887,2023-01-03,2023-01-13,Royal Mail,yrP824222736
48883,4722,2023-01-22,2023-02-01,DHL,fBe634891137
94880,740507,2023-06-04,2023-06-11,FedEx,FKs361029810
43036,560427,2023-10-25,2023-10-31,FedEx,OpO333823303
18904,437520,2022-12-19,2022-12-20,Royal Mail,Jfy877104636
40973,248675,2023-10-27,2023-11-04,Royal Mail,eEz080758160
87621,903831,2023-07-07,2023-07-21,Royal Mail,wbY722864573
74994,323453,2023-10-27,2023-11-05,Royal Mail,uNm949527467
86393,230744,2023-06-14,2023-06-22,DHL,IRS408595052
48579,421843,2023-04-04,2023-04-17,DHL,GTM339750711
37621,157420,2023-09-18,2023-10-01,Royal Mail,qPp336198997
78997,81487,2023-11-05,2023-11-17,USPS,Ugm377392398
23968,725787,2023-09-12,2023-09-23,DHL,RJB036646956
98599,909395,2023-04-13,2023-04-19,FedEx,Ywu337833682
23574,57932,2023-08-07,2023-08-21,FedEx,yGe773397351
22240,816362,2023-11-06,2023-11-12,FedEx,LNu958988295
50740,296859,2023-07-10,2023-07-20,Royal Mail,haG174935801
25664,565880,2023-09-24,2023-09-28,Royal Mail,Zxj733853451
15291,817584,2023-03-06,2023-03-12,Royal Mail,mbg388108317
38786,203500,2023-09-27,2023-09-28,FedEx,UFH011532772
87965,682925,2022-11-04,2022-11-06,FedEx,GQL495625930
48545,547864,2023-09-25,2023-10-02,DHL,pIq303718616
29993,477830,2023-02-06,2023-02-17,UPS,TKR733229321
1914,64178,2023-04-28,2023-05-02,DHL,TPo006957566
9462,146499,2023-06-27,2023-07-06,UPS,hDk938383008
51502,280886,2022-09-09,2022-09-13,FedEx,HZj250139026
18406,67635,2023-10-29,2023-11-04,USPS,Uoq817207300
85805,308081,2023-10-01,2023-10-09,USPS,ERh726993229
19068,880501,2022-10-11,2022-10-16,Royal Mail,LXl580907377
37979,883348,2023-11-09,2023-11-17,USPS,Qiv397340191
66001,285398,2023-08-17,2023-08-24,Royal Mail,xAf417277514
3542,4796,2023-03-28,2023-04-05,DHL,JUN186325312
238,239733,2023-09-21,2023-09-23,UPS,dFn842321000
57994,497439,2023-07-15,2023-07-17,UPS,RgS481449621
64162,609586,2023-07-13,2023-07-20,Royal Mail,feE767290266
83064,626957,2023-10-27,2023-11-02,Royal Mail,OIb720896873
66,51663,2023-10-28,2023-11-08,FedEx,sed485182882
11478,242673,2022-09-30,2022-10-09,USPS,nFL895081561
2111,909325,2023-02-20,2023-03-05,USPS,hLX149901898
44250,254014,2022-07-20,2022-07-31,DHL,aDx549252205
25213,735590,2022-09-25,2022-09-29,FedEx,BDv996456295
52962,296859,2022-05-20,2022-06-03,FedEx,gYg927679291
43359,970572,2023-10-10,2023-10-17,UPS,Avq599260076
28136,763347,2023-09-15,2023-09-19,UPS,adM916489386
30352,682063,2023-02-13,2023-02-23,USPS,ouD790779332
58522,945408,2023-11-05,2023-11-19,DHL,XND840652694
39614,36032,2023-03-15,2023-03-29,DHL,mwO282838096
84994,553153,2023-09-19,2023-09-29,DHL,gsv349844882
60317,799892,2023-11-08,2023-11-20,DHL,MsS630475018
58265,519383,2022-11-26,2022-12-07,FedEx,yby825586208
31347,357890,2023-05-13,2023-05-15,FedEx,UUu057241994
42038,280081,2023-10-23,2023-10-26,USPS,cHI464847863
63237,940595,2023-04-29,2023-05-13,USPS,OLl451008158
5046,580066,2022-06-12,2022-06-25,UPS,QIc315177492
36489,162900,2023-08-28,2023-09-07,FedEx,TWx946229582
97220,817135,2023-08-08,2023-08-09,FedEx,tam161459734
90530,358966,2023-08-20,2023-09-03,FedEx,pWg792755594
50692,326429,2022-05-12,2022-05-19,DHL,ajx872337432
56907,350700,2023-09-06,2023-09-10,Royal Mail,xqR829407573
68088,734998,2023-05-12,2023-05-24,DHL,TJU969451915
29030,541334,2023-10-13,2023-10-26,DHL,AnF173587213
92597,170068,2023-06-01,2023-06-05,USPS,mxJ162395428
15267,320841,2023-10-11,2023-10-23,USPS,drO605569360
17784,444725,2023-07-25,2023-08-05,FedEx,EvQ887798282
48808,253805,2023-10-05,2023-10-10,DHL,yDv293644839
63582,696204,2023-06-11,2023-06-21,UPS,wki581334781
91196,210346,2022-01-15,2022-01-24,FedEx,GPr061682815
98362,970733,2023-02-09,2023-02-14,USPS,EAn613981609
13213,500174,2023-11-01,2023-11-15,FedEx,NMR676687637
24622,751877,2022-12-17,2022-12-30,FedEx,jLa149703296
32932,936749,2023-07-02,2023-07-06,UPS,caI832182044
90688,213860,2023-11-01,2023-11-04,UPS,lRX919879142
12475,324541,2023-09-06,2023-09-10,DHL,vgq319634275
51448,256698,2023-07-14,2023-07-16,UPS,ZMh190425364
54920,317361,2023-11-11,2023-11-21,UPS,FNG585174557
8522,804636,2023-10-10,2023-10-11,UPS,uMs954761548
45518,916611,2023-09-05,2023-09-11,DHL,exu025278809
19554,600247,2023-10-29,2023-11-07,USPS,ctn184988278
22777,609403,2023-10-03,2023-10-07,FedEx,kxP275869697
45274,984103,2022-06-26,2022-07-09,USPS,uvT284914817
14871,25425,2023-08-03,2023-08-06,USPS,Gyo684948440
74953,332865,2023-01-28,2023-02-10,UPS,kbz012585418
44220,514814,2022-09-13,2022-09-15,USPS,XPz322011092
82022,922899,2022-10-29,2022-11-01,USPS,opB476136823
11961,712733,2023-06-24,2023-07-04,Royal Mail,CnD808084345
68781,593623,2023-04-20,2023-05-04,Royal Mail,WSx721188005
93661,296493,2022-12-30,2023-01-06,USPS,GdQ930586971
91171,159880,2023-11-02,2023-11-05,Royal Mail,oSK056254979
67500,7082,2023-07-05,2023-07-06,FedEx,Zfi049223378
27556,828574,2022-12-15,2022-12-28,UPS,ADc955335550
91589,590041,2023-08-28,2023-09-04,USPS,HXZ230514076
76353,707955,2023-10-24,2023-10-30,UPS,sJv116911489
97979,676780,2022-08-10,2022-08-16,USPS,daI889551539
43948,694655,2023-08-19,2023-08-21,DHL,gBk713547137
65748,809496,2023-10-01,2023-10-07,Royal Mail,btl619538777
15306,431024,2022-08-23,2022-08-27,UPS,uFt454575746
63847,149397,2023-05-31,2023-06-06,USPS,hpj388135686
75174,749051,2022-09-16,2022-09-25,UPS,oiC212782900
7303,184414,2023-08-17,2023-08-26,DHL,UbG825724753
92488,324855,2022-06-16,2022-06-20,USPS,dVK085539156
97712,799364,2023-05-14,2023-05-25,DHL,jTt924847216
97690,616067,2023-11-13,2023-11-21,UPS,JXD657930005
19390,551106,2023-05-26,2023-05-29,UPS,tOn665226656
54903,486243,2023-06-02,2023-06-15,UPS,Wjs512289820
391,479677,2023-10-27,2023-10-29,UPS,mDH980202588
63633,216875,2023-05-17,2023-05-28,Royal Mail,bba879110893
55892,735565,2023-11-09,2023-11-19,FedEx,fAP856577732
78810,8471,2023-09-17,2023-09-22,FedEx,irN608435658
7688,746475,2023-08-10,2023-08-17,USPS,osU099545062
92305,405230,2023-07-13,2023-07-18,DHL,cvu526381852
10202,726939,2022-02-27,2022-03-13,FedEx,azt885904432
55503,52221,2023-10-02,2023-10-12,Royal Mail,eed218237797
89047,334235,2023-06-05,2023-06-16,Royal Mail,fzy919632780
32419,304966,2022-03-06,2022-03-16,FedEx,Osn711096517
36212,883259,2023-02-14,2023-02-19,Royal Mail,IHj349143689
15502,815088,2023-02-09,2023-02-16,USPS,SxS319552304
68973,440547,2022-09-08,2022-09-10,UPS,BPv693353186
36435,17891,2023-10-22,2023-11-05,UPS,TjM503463071
26706,270517,2023-07-04,2023-07-08,UPS,Las977883918
22961,994744,2023-10-04,2023-10-15,Royal Mail,efs866073350
45695,281558,2022-02-19,2022-02-20,Royal Mail,RyN924331494
26173,235038,2022-09-22,2022-10-04,Royal Mail,GBs905648197
71308,276862,2022-07-18,2022-07-21,DHL,PDk208733310
71192,14624,2023-11-16,2023-11-28,Royal Mail,Zgl170798926
45836,340501,2022-07-27,2022-08-02,FedEx,jaf919307404
66781,186603,2023-06-14,2023-06-23,FedEx,BQP114211756
85738,456873,2023-11-01,2023-11-05,Royal Mail,Ftx538144432
25266,336244,2023-03-12,2023-03-14,FedEx,mwT571873068
64400,289393,2022-07-26,2022-07-29,UPS,MKO949901600
59772,385118,2023-10-13,2023-10-23,FedEx,saT002395425
59128,693143,2023-07-22,2023-07-30,FedEx,qZv133912457
99218,610882,2023-07-26,2023-08-05,DHL,rDR734369280
98784,72697,2023-10-29,2023-11-06,Royal Mail,SOH716256439
69181,710674,2023-08-23,2023-08-24,UPS,xts495619649
61806,420901,2023-06-05,2023-06-17,USPS,CxH033974243
55795,407197,2022-11-30,2022-12-02,UPS,gJh669303357
15660,714493,2022-07-31,2022-08-14,DHL,PqI587733070
90111,642505,2023-08-05,2023-08-15,Royal Mail,VCp463524778
43385,141608,2023-11-13,2023-11-26,USPS,nPB991532720
53191,602997,2023-11-07,2023-11-17,FedEx,FOO781370983
45394,401386,2023-03-15,2023-03-18,Royal Mail,Pvs085649136
54036,229470,2023-04-10,2023-04-18,UPS,ZDw238004851
807,551194,2022-06-05,2022-06-17,DHL,QdV498792868
13283,666024,2023-03-21,2023-03-25,USPS,RaP956183991
33106,556239,2023-11-01,2023-11-08,Royal Mail,QbN887755023
26159,943662,2022-09-25,2022-10-05,DHL,nOe027617396
87547,772556,2023-08-29,2023-09-12,UPS,imF711776785
96838,672688,2023-07-09,2023-07-20,Royal Mail,kSh792768968
48741,401827,2022-12-16,2022-12-28,UPS,qqb365886822
13536,177428,2022-11-13,2022-11-18,FedEx,zgl674398113
27177,983394,2023-08-12,2023-08-17,DHL,mVg547243330
26401,407954,2023-08-15,2023-08-20,UPS,xNr423564620
84002,451546,2022-11-11,2022-11-21,USPS,Tmg489700349
88978,802562,2023-06-13,2023-06-22,USPS,xdo398160390
58120,40379,2023-05-08,2023-05-22,FedEx,wyp271676380
1740,982378,2023-05-13,2023-05-15,Royal Mail,aIb293282102
94671,393012,2023-04-02,2023-04-11,USPS,lLd416151048
64870,719946,2022-11-14,2022-11-20,UPS,kyg747697409
89794,475387,2023-10-18,2023-10-21,UPS,zwY383517420
56856,487988,2023-08-08,2023-08-10,UPS,AQJ724578545
89437,812230,2023-05-18,2023-05-25,UPS,PWr275131312
70660,791095,2023-07-10,2023-07-11,DHL,Fuz043935231
17861,664704,2023-10-27,2023-10-29,FedEx,jTd332356586
66568,973565,2023-09-07,2023-09-13,UPS,Gca910692947
7670,271146,2023-05-19,2023-05-25,Royal Mail,ZTh360036675
17507,164812,2023-08-01,2023-08-02,DHL,mdK603245680
13460,411597,2023-10-30,2023-11-02,DHL,BHR947591802
526,830517,2023-05-12,2023-05-23,Royal Mail,ekF951737684
72981,933307,2023-04-13,2023-04-18,DHL,Emj386093806
46354,711806,2022-03-05,2022-03-07,UPS,XhK015014581
23267,303467,2023-04-22,2023-04-30,Royal Mail,mJj158630754
34140,423736,2023-11-07,2023-11-16,FedEx,sSg297886891
20294,4796,2023-08-23,2023-09-04,UPS,PWA926821701
43617,711838,2023-11-13,2023-11-14,UPS,FYi873062277
20843,253614,2023-03-06,2023-03-08,FedEx,ior494181607
17785,101611,2023-10-27,2023-11-07,USPS,ktx979366426
15060,681362,2023-11-07,2023-11-11,FedEx,MMx026503942
63947,842498,2022-11-11,2022-11-13,USPS,ivA296942390
77746,490524,2023-08-10,2023-08-13,Royal Mail,ARX021552916
46117,871690,2023-09-11,2023-09-14,FedEx,IlX196382057
25745,229973,2023-07-18,2023-07-23,USPS,CQd622437533
57993,967565,2023-11-16,2023-11-22,USPS,Xlr813159780
9511,129068,2023-10-14,2023-10-25,FedEx,bpg822195360
46869,855753,2023-10-25,2023-10-29,FedEx,wef971405991
51526,348418,2023-10-20,2023-10-29,FedEx,phn061437287
76993,923747,2023-07-29,2023-08-06,DHL,TyT807955201
90781,243314,2023-10-05,2023-10-15,USPS,TSD484316843
79885,97611,2023-10-18,2023-10-19,UPS,dSB162387529
82645,860331,2023-03-19,2023-03-29,UPS,QcQ186922938
21143,59438,2023-07-05,2023-07-07,USPS,QYq560953385
56100,945406,2023-10-07,2023-10-08,FedEx,WFJ731852812
97801,962378,2023-11-03,2023-11-16,UPS,DUK482932136
92296,268390,2022-03-18,2022-03-23,UPS,psh957169557
30060,643438,2023-09-14,2023-09-16,FedEx,IzZ744256389
67576,581368,2023-10-29,2023-11-06,Royal Mail,WMh602918282
32266,244813,2023-03-28,2023-04-11,DHL,jZJ083345107
13961,301604,2023-11-13,2023-11-16,FedEx,PJW407530736
14180,563415,2023-08-24,2023-08-26,USPS,OYY622452917
85456,737361,2023-10-31,2023-11-12,FedEx,JRa248511930
76674,266591,2022-09-10,2022-09-12,FedEx,jRr314495285
65869,680848,2023-09-28,2023-10-04,DHL,yyg677128591
49989,650760,2023-11-07,2023-11-19,Royal Mail,peJ710897973
7993,541380,2023-10-22,2023-10-27,FedEx,ldR088053301
49927,161933,2023-07-09,2023-07-16,USPS,ACg098761973
35484,416882,2023-07-15,2023-07-27,USPS,Ktc275627415
66578,401456,2023-11-16,2023-11-21,USPS,PcA394565075
76974,347929,2023-11-03,2023-11-13,USPS,rru792090305
66616,849565,2023-10-21,2023-10-28,FedEx,Sxh076741961
63871,884283,2023-04-28,2023-05-08,Royal Mail,vJB701481409
57230,442998,2023-05-13,2023-05-27,USPS,pyU491728977
10392,848079,2022-06-16,2022-06-30,UPS,Dve583497319
19417,776543,2023-05-10,2023-05-20,DHL,sWe419423016
85659,96954,2023-11-05,2023-11-15,USPS,JMz931201227
84937,702436,2023-10-11,2023-10-20,Royal Mail,ALk877608371
84555,67635,2023-10-20,2023-10-25,DHL,nEB578132798
60864,816425,2023-10-06,2023-10-20,USPS,Ozs228136709
43231,909325,2022-04-30,2022-05-04,FedEx,HrR476339151
91062,147965,2023-11-01,2023-11-06,Royal Mail,Dmo217994638
96031,556126,2022-08-15,2022-08-20,UPS,riq395035346
66790,207396,2022-09-12,2022-09-16,DHL,QJI205294924
34326,172778,2023-08-07,2023-08-13,FedEx,MGq091629466
61913,123809,2023-09-26,2023-09-29,FedEx,MSs357693446
86541,974244,2022-11-02,2022-11-05,FedEx,dfd692839495
19901,40800,2023-10-16,2023-10-28,DHL,zcy965236215
50578,632122,2023-05-19,2023-05-26,DHL,Ptf008219771
25105,121588,2022-07-03,2022-07-17,FedEx,RKW408459857
38149,19665,2023-11-08,2023-11-14,FedEx,RPY065778903
76990,709874,2023-08-18,2023-08-23,DHL,pmA586797466
58652,83822,2022-04-09,2022-04-21,DHL,kTx974527986
44803,650890,2023-08-23,2023-08-30,UPS,qwU848807432
26669,509695,2022-05-23,2022-05-29,UPS,gQB108946370
36274,971001,2023-01-08,2023-01-22,DHL,rqT070265565
75338,729499,2023-03-06,2023-03-19,FedEx,VEJ960993214
39998,699684,2023-10-09,2023-10-10,UPS,jHa746728208
96422,121827,2023-07-27,2023-07-29,Royal Mail,Xqe589501135
77383,344679,2022-10-02,2022-10-13,FedEx,ZZJ515033786
34601,715469,2023-05-30,2023-06-01,USPS,opY236620181
41025,507175,2023-09-01,2023-09-02,DHL,MdU080356783
17976,250289,2023-05-09,2023-05-22,Royal Mail,bfK157122396
61786,401727,2022-10-25,2022-11-03,FedEx,gGX457538279
37159,546098,2023-09-29,2023-10-04,DHL,tdM834147156
86214,979664,2023-06-18,2023-06-28,DHL,WoW752525504
94959,746475,2023-04-29,2023-05-05,FedEx,CLC478696025
39297,956883,2023-10-21,2023-10-22,UPS,wzk646761690
54870,69895,2023-09-03,2023-09-09,UPS,wlJ693623109
46204,244399,2023-10-16,2023-10-23,DHL,rtT237181864
55453,94983,2023-02-22,2023-03-05,USPS,JEB581906881
56493,566832,2023-11-06,2023-11-07,DHL,hez658567069
54656,626331,2022-10-28,2022-11-01,USPS,uCb042278035
80468,823534,2023-07-16,2023-07-24,DHL,JCi386374615
51966,319903,2023-10-12,2023-10-23,FedEx,Odn780400169
75894,549898,2023-01-21,2023-01-26,USPS,ZEn111813887
