PaymentID,OrderID,Amount,PaymentDate,PaymentMethod
29361,533739,1491.21,2022-12-17,Bank Transfer
29716,905169,2800.63,2023-10-20,Debit Card
33846,102385,2794.3,2023-11-04,Gift Card
87047,745795,3399.85,2023-10-09,Bank Transfer
96394,158504,4702.43,2023-09-19,Gift Card
22804,339228,374.8,2023-10-28,Debit Card
41133,761462,2480.47,2023-11-10,PayPal
78715,602346,1090.16,2023-06-03,Debit Card
32449,985746,3569.12,2023-11-09,PayPal
99141,878674,4952.52,2022-11-02,PayPal
53431,814337,704.51,2022-05-08,Credit Card
25025,328815,3953.78,2023-05-05,Credit Card
73496,580263,998.31,2023-04-25,PayPal
88070,680293,3871.65,2022-12-29,Gift Card
48996,307985,646.77,2023-11-07,Credit Card
33932,696099,2695.32,2023-09-12,Gift Card
16718,494504,484.57,2023-09-03,Debit Card
6368,876020,649.12,2023-11-08,Gift Card
5182,24205,1182.43,2023-06-29,Debit Card
13763,282463,157.3,2022-03-14,Debit Card
86851,19665,2420.54,2023-10-19,PayPal
209,455209,679.14,2023-02-12,Debit Card
30374,15330,4309.69,2022-09-13,Gift Card
53743,354303,755.84,2023-09-22,Credit Card
21559,512850,2261.5,2022-11-23,Debit Card
69710,50026,151.79,2022-10-28,Credit Card
55902,64088,553.77,2023-10-05,PayPal
32686,338668,2833.19,2022-11-18,Gift Card
81958,691885,2676.28,2022-10-27,Bank Transfer
64834,250289,4296.6,2023-09-09,PayPal
23552,674077,910.76,2023-11-16,Gift Card
56002,676950,2421.15,2023-07-15,Credit Card
78657,418856,2508.88,2023-07-12,PayPal
3047,208921,2489.76,2023-10-07,Bank Transfer
86208,771645,3858.41,2023-02-23,Credit Card
29932,735537,628.75,2023-06-03,Bank Transfer
28618,615840,668.82,2023-04-10,Gift Card
61092,252615,4947.37,2023-03-23,PayPal
78779,216334,402.67,2023-10-26,Credit Card
34067,648221,2369.93,2023-07-09,Credit Card
18958,401142,1719.64,2023-10-31,Debit Card
65449,815274,978.09,2023-06-10,Gift Card
78135,310325,1047.45,2023-11-01,PayPal
38073,86404,400.78,2022-09-30,Gift Card
56043,58281,1813.24,2023-10-24,Debit Card
40400,789102,1541.72,2023-07-19,PayPal
36410,297043,2793.98,2023-08-09,Debit Card
51334,42573,3288.32,2023-10-22,Credit Card
16345,764427,2735.45,2023-04-29,Credit Card
13351,985258,1474.78,2023-08-11,Debit Card
36745,730599,1776.65,2023-07-05,Credit Card
17347,728111,2603.35,2023-10-21,Gift Card
12300,481538,655.31,2023-11-15,Bank Transfer
77491,873904,633.17,2023-01-20,Debit Card
31404,11684,1773.46,2023-10-19,Bank Transfer
25029,834929,4947.67,2023-07-26,Credit Card
76077,94343,3076.04,2022-11-14,Bank Transfer
51654,896429,4257.22,2023-10-18,Gift Card
88252,249507,2332.52,2023-10-21,Gift Card
92542,171840,3896.52,2023-08-22,Bank Transfer
89320,807405,2205.2,2022-05-14,Bank Transfer
18577,135791,3374.71,2022-10-26,Gift Card
71840,650566,2255.59,2023-10-19,Bank Transfer
95509,298656,1741.38,2022-01-10,Credit Card
86421,769293,1293.5,2023-07-17,Bank Transfer
67741,386137,2114.21,2023-06-03,Debit Card
76434,432445,380.08,2023-07-16,Bank Transfer
41884,513710,4011.54,2023-02-17,Gift Card
20795,616611,3487.07,2023-05-30,Debit Card
49515,272728,3381.46,2022-02-27,Bank Transfer
85898,112336,963.35,2023-04-12,Bank Transfer
32490,901946,2701.81,2023-05-26,Debit Card
17202,131981,1500.9,2023-09-09,PayPal
4473,560219,3863.14,2022-09-01,Credit Card
60370,511892,2036.33,2023-08-04,Credit Card
46149,734021,928.23,2022-07-22,Debit Card
94760,883372,1865.44,2023-06-18,Debit Card
77227,822618,3855.76,2023-07-05,Credit Card
55474,461035,4665.85,2023-07-03,PayPal
81300,846599,1188.04,2023-04-08,PayPal
38796,693662,1963.57,2023-02-18,Gift Card
98917,208775,1403.71,2023-10-23,PayPal
61129,285796,4149.25,2022-08-30,Credit Card
25670,816380,4498.73,2022-11-11,Credit Card
92360,983954,3845.88,2023-10-21,Bank Transfer
75919,338110,2332.53,2023-03-03,Gift Card
5287,973551,2621.67,2023-11-16,PayPal
45201,878109,1210.78,2023-04-30,PayPal
78179,620963,4577.42,2022-10-21,Bank Transfer
69770,331659,4716.83,2022-08-22,Bank Transfer
26327,958005,3057.41,2022-05-31,PayPal
5074,650439,584.64,2022-08-15,PayPal
77486,649311,996.9,2022-11-10,Credit Card
25322,898707,3192.65,2023-07-05,Debit Card
6791,65891,1438.49,2022-11-27,Credit Card
85470,453395,2694.38,2022-05-09,Bank Transfer
77194,330535,653.08,2023-09-28,Bank Transfer
89104,250095,2319.26,2023-11-06,Bank Transfer
37550,302288,2165.54,2022-09-09,Credit Card
6977,394340,286.06,2022-09-22,Gift Card
4085,499766,4775.22,2022-08-15,Credit Card
93688,334235,1856.97,2022-04-02,Bank Transfer
74964,296555,4763.55,2023-05-30,Credit Card
77130,216061,4055.13,2023-05-20,Gift Card
58632,400808,1112.99,2023-11-02,Gift Card
36098,456459,2308.1,2023-04-19,Credit Card
58283,36179,4280.21,2022-11-04,Debit Card
71384,721033,2591.0,2023-07-22,PayPal
60301,601741,4574.74,2022-11-10,Bank Transfer
86388,181029,4296.9,2023-09-26,Bank Transfer
37705,964078,890.73,2023-10-11,Gift Card
91003,414732,2906.74,2022-09-07,PayPal
63798,951521,70.84,2022-09-16,Debit Card
30642,443808,3236.24,2023-10-20,Bank Transfer
70198,538765,1719.4,2023-11-01,Debit Card
38473,235249,2686.06,2023-09-29,Credit Card
6119,886618,4452.05,2023-11-10,Credit Card
31521,744139,66.08,2022-11-24,Bank Transfer
84906,593974,1201.91,2023-01-03,Debit Card
33861,773890,2531.67,2023-02-15,Debit Card
40727,650100,3824.92,2023-10-18,Credit Card
71302,476951,3357.55,2023-11-14,Credit Card
9780,206741,3919.99,2023-06-02,Credit Card
74972,741021,1047.06,2023-07-04,Credit Card
11808,477640,2844.65,2023-11-16,Gift Card
78534,87124,3821.53,2023-10-18,Bank Transfer
18086,619980,2234.57,2023-01-10,Bank Transfer
97214,540475,3798.81,2022-12-12,Gift Card
91922,51761,397.01,2023-08-07,Credit Card
97044,954207,1356.32,2023-10-27,Bank Transfer
20510,408097,4498.26,2023-09-28,PayPal
96427,165305,3839.42,2023-01-10,Debit Card
68692,362090,4205.26,2022-09-04,PayPal
87706,20384,3945.54,2023-11-04,Credit Card
21252,63903,4639.42,2023-06-08,Bank Transfer
54956,711132,2320.52,2023-06-27,Credit Card
41052,543203,3110.08,2023-08-17,Debit Card
671,197653,4872.87,2023-02-17,Gift Card
76279,674711,1383.07,2023-09-20,Gift Card
36179,140306,1106.1,2023-06-07,Bank Transfer
13684,323531,2169.14,2023-08-06,Credit Card
81287,935839,1727.62,2023-10-08,Debit Card
42865,706102,4783.94,2022-10-10,Debit Card
75213,753112,3537.64,2023-09-18,Debit Card
46796,459712,2806.02,2023-08-08,Credit Card
76302,708233,2447.88,2023-10-25,PayPal
42662,783318,4454.03,2023-11-06,Debit Card
50120,742361,1059.76,2023-11-15,Debit Card
2705,753959,775.23,2022-09-20,Gift Card
88894,448393,365.66,2023-05-08,PayPal
16325,244134,4102.49,2023-01-13,Gift Card
82305,633065,3379.18,2023-10-15,Debit Card
20702,225411,1424.97,2023-02-07,PayPal
71026,948501,4704.76,2023-11-10,PayPal
46746,251799,57.28,2023-09-20,Debit Card
83702,434697,3009.38,2023-02-14,Credit Card
73889,545073,4176.53,2023-10-27,PayPal
48369,827385,233.44,2023-10-20,Gift Card
99697,345262,4923.74,2022-03-13,PayPal
97585,208123,4005.06,2023-11-13,Gift Card
24130,388399,3708.42,2022-09-18,Bank Transfer
46384,404361,4124.52,2022-05-21,Debit Card
83238,270244,2674.05,2023-08-18,Gift Card
28882,688721,1178.32,2023-07-29,Gift Card
56332,366251,847.96,2023-08-29,Bank Transfer
80902,993060,1207.36,2023-05-16,Gift Card
10955,196713,1553.49,2023-07-13,Gift Card
56631,360056,2348.79,2023-08-21,Gift Card
24769,23483,2682.6,2023-01-08,Debit Card
82588,868191,605.35,2023-05-11,PayPal
69879,817085,3703.19,2023-10-10,Bank Transfer
39013,328238,1766.87,2023-03-27,Debit Card
96579,663436,1063.06,2022-10-29,Credit Card
69493,903446,2348.33,2022-05-29,Bank Transfer
86734,204327,639.04,2022-06-29,Credit Card
16820,238659,1327.45,2023-09-04,Gift Card
16337,997319,824.29,2023-09-19,Bank Transfer
75392,128558,3019.57,2023-08-22,Credit Card
35938,291352,1470.64,2023-06-01,Debit Card
80203,480431,3164.8,2023-10-30,Gift Card
49057,793331,108.32,2023-11-09,Debit Card
56700,274223,1679.02,2023-02-12,Debit Card
561,919451,3858.99,2023-09-08,Debit Card
30155,241780,3900.77,2023-02-10,PayPal
88326,550411,4913.71,2023-08-07,Gift Card
78627,137377,276.17,2023-08-02,Credit Card
54228,465094,2187.24,2023-09-21,Debit Card
15294,6353,194.9,2023-06-01,Bank Transfer
10423,920277,1424.43,2023-10-14,Credit Card
88683,46082,3892.32,2023-10-21,Bank Transfer
8871,187406,3818.67,2023-08-30,PayPal
70744,66299,4121.38,2023-11-06,Gift Card
7607,224647,2328.93,2023-10-30,Debit Card
12057,33699,3215.19,2023-07-02,Bank Transfer
17869,722054,553.42,2022-11-14,Gift Card
68413,400291,195.84,2023-10-10,Bank Transfer
60126,23381,4727.55,2023-10-17,Gift Card
16100,531129,3511.04,2023-08-21,Bank Transfer
10261,935783,96.74,2022-09-12,Credit Card
86010,683042,4243.26,2023-08-22,Debit Card
71937,681784,3721.42,2023-05-22,PayPal
84681,616323,4906.88,2023-06-07,Bank Transfer
5884,298156,4097.83,2023-10-01,Gift Card
88825,772648,1963.51,2022-07-17,Gift Card
93786,672993,2865.95,2023-11-14,Credit Card
8406,523261,3428.13,2023-03-15,Credit Card
53961,772825,4644.23,2023-08-13,Debit Card
10300,583451,1357.88,2023-02-06,Gift Card
20383,895967,1671.39,2023-09-11,Debit Card
92023,924218,503.79,2023-06-19,Credit Card
2166,516047,2613.56,2023-07-31,Debit Card
26296,763881,3307.61,2023-11-02,Gift Card
30194,522670,2402.89,2023-09-23,Bank Transfer
41974,150185,2443.5,2022-12-23,Debit Card
37085,565376,4440.51,2023-09-05,PayPal
83733,494397,4191.31,2022-08-21,Bank Transfer
44426,442172,4754.07,2022-09-03,Credit Card
94765,615840,668.82,2023-03-01,Credit Card
38112,948351,908.0,2022-11-08,PayPal
14993,426557,3958.55,2023-08-06,Bank Transfer
33008,824328,1565.9,2022-12-06,Bank Transfer
26667,589102,2121.4,2023-06-16,Gift Card
61823,441841,4924.98,2023-11-16,PayPal
90543,349164,191.98,2023-04-12,Gift Card
8653,74964,115.37,2023-05-21,Credit Card
18433,606495,4973.48,2023-07-17,Bank Transfer
79574,559090,1415.27,2023-01-17,Bank Transfer
98137,40964,4417.73,2023-09-22,Gift Card
86540,817462,2871.84,2023-09-17,Bank Transfer
32274,637581,1654.87,2023-09-03,Gift Card
21224,83225,1044.75,2023-05-26,Credit Card
2237,569136,3989.07,2023-11-10,PayPal
98752,311363,2564.32,2022-03-04,Debit Card
91531,71316,1627.44,2023-06-11,Gift Card
17975,517738,4226.89,2023-09-01,Credit Card
54770,381855,4677.67,2023-07-19,Debit Card
27341,904263,829.19,2022-09-27,Bank Transfer
38331,594983,2394.63,2023-11-11,Credit Card
69875,40180,3880.76,2023-04-21,Credit Card
96171,370250,2092.38,2023-10-31,Debit Card
66625,925805,3429.21,2022-05-14,Gift Card
24017,617489,1943.12,2023-10-20,Gift Card
48474,540087,4481.28,2023-09-30,PayPal
76310,486419,3520.62,2023-11-05,Credit Card
38975,398915,168.16,2023-10-29,Debit Card
67056,998216,4123.94,2023-08-08,Debit Card
4906,636481,4671.12,2023-02-21,Debit Card
88370,508481,4092.3,2023-06-13,Gift Card
64807,887255,208.75,2023-11-16,Bank Transfer
23492,625538,3279.08,2023-09-11,PayPal
29120,452467,3160.95,2022-09-21,Gift Card
6265,597166,1336.06,2023-06-18,Debit Card
59910,783396,4868.14,2023-06-24,Debit Card
73955,580885,1848.47,2023-09-12,PayPal
75397,224689,2902.42,2022-12-21,PayPal
95088,252744,3156.68,2022-06-21,Credit Card
68787,15905,3983.01,2023-06-01,Bank Transfer
94418,466170,3659.97,2023-07-08,PayPal
32291,256574,4202.23,2023-10-17,Gift Card
21547,841126,3289.27,2023-05-31,Debit Card
28442,499739,883.03,2023-07-08,PayPal
7402,923063,4661.52,2022-11-22,PayPal
48324,192593,2670.6,2023-05-18,Gift Card
31367,300915,3375.51,2022-03-07,Bank Transfer
53887,72321,2515.03,2023-02-14,Debit Card
77346,854552,3585.72,2022-12-23,Credit Card
77795,768025,1416.16,2023-08-15,Bank Transfer
37139,823233,3230.84,2023-01-23,Bank Transfer
22738,206287,1187.91,2023-07-02,Gift Card
19765,694967,1841.04,2023-10-18,PayPal
86368,734979,2048.44,2023-02-09,Gift Card
72447,885748,300.08,2023-05-03,Bank Transfer
53029,351367,2476.2,2022-11-10,PayPal
64182,109375,3543.57,2023-11-03,PayPal
66629,797308,3697.71,2022-02-15,PayPal
82932,876770,2900.22,2023-10-15,Bank Transfer
3690,766870,324.01,2022-07-20,Debit Card
91426,607443,1903.86,2023-02-18,Bank Transfer
67793,810221,2567.19,2023-07-07,Debit Card
14649,170517,674.52,2022-10-18,Bank Transfer
7665,401790,3751.1,2023-11-15,PayPal
52064,367193,544.48,2022-01-19,Debit Card
8747,997582,1247.61,2023-07-26,Bank Transfer
39652,585891,691.22,2023-10-24,Gift Card
52223,822687,3244.45,2023-03-13,Bank Transfer
65527,135606,2124.15,2023-10-25,PayPal
310,156006,2546.89,2022-12-29,Gift Card
67586,826084,252.24,2023-10-18,Credit Card
21551,240484,3354.23,2023-08-04,Gift Card
73522,333623,2216.53,2023-09-19,Credit Card
99858,928182,2634.85,2023-10-10,Credit Card
81568,64474,211.19,2023-08-07,Gift Card
12602,321561,4348.44,2023-11-08,Gift Card
51292,602997,2171.44,2023-11-07,PayPal
40249,172486,4484.72,2022-12-14,Bank Transfer
91845,24312,531.26,2023-04-05,Bank Transfer
34984,652920,4441.97,2023-11-01,Bank Transfer
48312,630613,3030.55,2023-11-08,Debit Card
89207,899559,2823.64,2022-07-06,PayPal
38688,615633,920.49,2022-12-12,Debit Card
85882,612275,3095.96,2023-06-20,Debit Card
92495,817017,3198.93,2023-04-04,Debit Card
57631,678728,1066.24,2023-08-25,Debit Card
96159,311709,2614.4,2022-06-13,Bank Transfer
82828,760584,897.17,2023-07-10,Credit Card
75714,678030,4531.0,2023-07-30,PayPal
22154,230911,4812.3,2022-05-03,PayPal
12008,376999,2585.52,2023-06-15,Credit Card
42599,59398,1947.76,2022-12-25,Bank Transfer
76483,815657,1827.57,2023-05-10,Bank Transfer
13564,486962,1849.14,2023-11-02,PayPal
9905,909933,4799.95,2023-11-08,Bank Transfer
64833,737731,1245.16,2023-08-18,PayPal
34686,740452,3075.72,2023-06-07,PayPal
58409,524343,2926.61,2023-05-08,Credit Card
40472,71922,3418.94,2023-08-01,Gift Card
11407,398504,1764.87,2023-06-16,Debit Card
1575,709107,269.95,2023-04-27,Credit Card
35577,338932,2594.44,2023-09-06,Gift Card
81684,511325,1452.94,2022-05-08,PayPal
85712,87124,3821.53,2023-07-14,PayPal
85546,428074,1100.49,2022-12-12,Gift Card
74829,828867,1976.66,2023-06-08,Bank Transfer
21751,840688,2794.41,2022-04-19,Bank Transfer
80481,342417,1083.85,2023-10-10,Bank Transfer
53466,82842,4337.78,2023-10-14,Credit Card
2805,697921,4370.84,2023-06-05,Gift Card
81407,957921,924.08,2022-09-05,PayPal
64613,302205,1709.7,2022-11-05,Gift Card
79113,203203,2712.23,2022-05-22,Gift Card
24778,345082,3019.69,2022-11-19,Credit Card
48132,499418,4069.59,2023-06-14,Debit Card
73835,348057,2083.85,2023-10-31,PayPal
60314,55561,1285.62,2023-08-03,Credit Card
44813,477473,306.83,2023-09-03,Credit Card
94025,220735,2742.13,2023-08-30,Bank Transfer
40041,973435,4944.29,2023-07-21,Bank Transfer
89844,245693,2555.48,2023-01-02,Credit Card
86102,643861,1883.07,2023-06-03,Debit Card
91438,844829,655.81,2023-01-25,Gift Card
51472,287003,3668.68,2023-05-08,Gift Card
36543,168071,1301.32,2023-08-04,Bank Transfer
80885,919394,2311.89,2023-10-12,PayPal
28161,146499,2200.23,2023-10-29,Credit Card
27305,337132,3608.26,2023-02-25,PayPal
37808,889140,1617.83,2023-08-27,Credit Card
44037,503426,2958.5,2022-05-13,Credit Card
10765,404796,2321.19,2023-11-06,Credit Card
7916,349195,3637.25,2022-12-03,Credit Card
48790,46973,1087.72,2023-10-10,Bank Transfer
71350,858973,2350.13,2023-01-15,Bank Transfer
57943,515684,2000.54,2023-10-29,Gift Card
71515,533759,218.08,2023-07-11,Debit Card
81957,644563,430.75,2023-05-04,Bank Transfer
84630,213505,3291.78,2022-12-02,Bank Transfer
87518,272805,545.0,2022-07-01,Bank Transfer
95126,666801,4152.25,2022-08-24,Bank Transfer
14956,394434,3441.2,2023-05-29,Bank Transfer
12835,833432,2692.59,2023-08-18,PayPal
74494,303113,486.28,2023-02-27,Debit Card
75911,259601,2719.26,2023-09-26,Bank Transfer
16395,902760,2204.17,2023-05-28,PayPal
70573,298602,4115.61,2022-06-17,Credit Card
38272,202570,1006.47,2023-06-04,Gift Card
8193,460042,3097.14,2023-03-01,Gift Card
492,924954,3802.0,2023-09-30,Gift Card
39877,822771,3860.04,2023-08-11,Bank Transfer
80988,979472,3487.31,2022-07-26,Gift Card
5275,199060,181.56,2023-06-04,PayPal
35746,556444,1454.11,2022-09-24,Gift Card
34296,151474,4749.58,2022-12-22,PayPal
51682,223375,1021.05,2022-12-30,Bank Transfer
67627,333674,2094.99,2023-11-15,Gift Card
58974,98261,887.79,2023-10-19,Bank Transfer
4201,658474,4697.91,2023-11-09,PayPal
54062,234441,362.11,2023-08-29,Gift Card
99383,461380,3373.17,2023-08-29,Gift Card
96685,841569,3634.04,2023-11-14,Bank Transfer
84146,138281,1577.65,2023-07-06,Credit Card
56629,616961,1902.98,2023-02-04,Gift Card
63098,497217,1330.0,2023-04-23,Gift Card
58896,775562,4794.26,2023-03-24,Credit Card
58983,860684,3302.54,2023-07-19,Debit Card
4822,289609,1040.04,2023-02-22,Debit Card
48948,756710,1160.52,2023-10-19,Credit Card
31437,350570,1573.2,2023-08-26,Credit Card
86709,781585,4361.26,2023-09-20,Bank Transfer
88747,813508,283.41,2023-05-04,Bank Transfer
17689,889444,127.71,2022-08-17,PayPal
83705,77486,2015.38,2022-12-10,PayPal
3713,857514,3841.83,2023-10-04,Bank Transfer
85535,117003,4805.81,2023-09-26,Debit Card
76544,903107,3311.05,2023-01-31,Gift Card
21057,677728,1321.97,2022-12-14,Bank Transfer
39653,291751,4782.3,2023-07-20,Debit Card
10383,512427,2659.09,2023-09-21,Debit Card
25307,282084,2266.0,2023-11-05,Credit Card
54190,522670,2402.89,2023-09-24,Debit Card
89666,42247,1008.75,2022-11-05,Credit Card
32427,814987,4535.49,2023-03-10,Gift Card
81807,521312,4632.39,2023-09-14,Debit Card
15094,423928,1212.41,2023-03-13,Credit Card
47541,133051,2049.9,2022-03-08,PayPal
92925,189599,4394.78,2023-10-16,Credit Card
51954,52369,2711.54,2023-09-20,Gift Card
48013,371849,3862.45,2022-08-17,Debit Card
54679,377053,643.8,2022-12-22,Credit Card
82362,840459,4964.54,2023-11-13,PayPal
25992,564461,1562.31,2023-09-19,Credit Card
25815,528808,707.33,2023-08-11,Gift Card
94096,734025,3143.39,2023-10-14,Debit Card
49842,791189,3234.72,2023-09-03,Bank Transfer
38762,272355,1916.4,2023-09-11,Credit Card
58138,283344,3866.07,2022-11-11,Bank Transfer
93703,447401,2049.73,2023-01-02,Gift Card
33035,729416,1636.69,2023-01-24,Credit Card
24382,347540,3631.94,2023-10-03,Gift Card
99897,703738,2469.95,2023-08-18,Credit Card
60776,268207,2612.18,2023-08-11,Gift Card
55965,383456,1918.74,2023-07-19,Gift Card
8092,855790,209.7,2022-09-29,PayPal
87550,919710,2544.08,2023-07-30,Credit Card
89763,962325,2412.58,2022-10-24,Credit Card
62471,91994,4950.68,2023-10-05,Debit Card
28236,419510,3816.82,2023-09-07,PayPal
86874,41131,2438.87,2023-05-08,Credit Card
95226,772252,4545.21,2023-08-26,Gift Card
41395,229310,4978.59,2022-07-03,Credit Card
34405,802007,4672.75,2022-05-05,Bank Transfer
66579,635087,3726.77,2023-10-22,PayPal
90250,965271,1682.11,2022-10-03,Bank Transfer
3935,231256,3540.78,2022-07-03,Gift Card
88736,319049,2227.56,2023-08-06,Debit Card
15730,324582,2826.6,2022-11-15,Bank Transfer
14155,925182,1807.92,2023-11-11,Bank Transfer
3700,9040,3494.56,2023-02-23,Bank Transfer
99066,258373,2835.51,2023-11-10,Credit Card
66944,323044,2600.56,2022-12-13,Gift Card
19105,774865,171.81,2023-05-19,Debit Card
33120,751098,2292.81,2023-02-12,Gift Card
34442,407942,1730.23,2023-06-23,Credit Card
60678,690763,345.36,2023-09-16,PayPal
55750,236166,3207.21,2022-07-06,Bank Transfer
55146,330381,1719.09,2023-08-15,PayPal
72084,399154,3434.92,2023-11-13,Bank Transfer
10893,482417,245.61,2023-08-08,Debit Card
80219,528193,1286.24,2022-11-19,Bank Transfer
58417,789467,769.06,2023-10-22,Debit Card
59217,668122,4141.37,2023-07-16,Credit Card
35267,516794,3076.7,2022-07-27,PayPal
37572,624793,3909.18,2023-10-18,Debit Card
83392,112367,1151.95,2023-06-14,Bank Transfer
30370,32095,4512.24,2023-01-11,Gift Card
57561,665362,492.12,2023-11-13,Bank Transfer
57003,645583,2233.05,2023-11-01,Gift Card
86736,439238,4874.87,2023-11-06,PayPal
46196,932360,4141.03,2022-05-08,Gift Card
36382,163837,4936.65,2023-05-29,PayPal
94235,67665,1684.09,2023-04-29,PayPal
82320,755460,4979.29,2023-02-24,PayPal
72863,781486,145.68,2022-09-26,Debit Card
16092,194213,1637.49,2023-11-16,Bank Transfer
75310,449992,578.16,2023-03-19,Debit Card
75901,431048,4852.72,2023-09-24,Credit Card
56910,882440,516.81,2023-10-16,Credit Card
74910,124529,3906.48,2023-03-23,Gift Card
47358,155088,203.21,2023-04-04,Debit Card
39613,772559,4578.1,2022-08-26,Credit Card
59572,546418,3153.85,2022-09-13,Credit Card
13155,736678,377.4,2023-05-26,Gift Card
75301,415345,3306.44,2023-10-08,Bank Transfer
35690,777717,3906.92,2023-06-03,Bank Transfer
37473,736545,4625.24,2022-10-26,Debit Card
7396,366251,847.96,2023-04-14,Debit Card
81647,247103,3030.1,2022-11-05,PayPal
60972,986638,928.44,2022-07-13,Bank Transfer
53168,636582,2944.62,2023-10-11,Debit Card
78588,365864,3985.83,2023-11-09,Credit Card
52080,460928,4293.1,2023-05-09,Bank Transfer
37137,130684,1174.07,2023-01-22,PayPal
37992,278021,2861.07,2023-08-28,PayPal
